HOLE:	984b
LEG:	162
TOP:	78.790802
BOTTOM:	500.024414

DEPTH	SGR	CGR	THOR	URAN	POTA	W1NG	W2NG	W3NG	W4NG	W5NG
107.7468	27.3011	21.6619	2.8031	0.7963	0.8477	73.9946	31.0992	5.3619	0.0000	1.0724
107.8992	23.0773	19.0997	2.4483	0.5617	0.7529	54.6624	23.5798	7.5027	1.0718	1.0718
108.0516	33.5879	25.1120	3.4534	1.1969	0.9354	91.0451	39.0187	6.0032	0.0001	1.0004
108.2040	31.1049	23.5961	3.2691	1.0603	0.8733	84.5819	25.6964	9.6359	1.0707	0.0000
108.3564	31.1547	23.6913	3.3429	1.0539	0.8627	75.0375	34.0171	9.0045	1.0005	0.0001
108.5088	32.1729	24.5509	3.6137	1.0763	0.8593	75.0670	35.3888	9.6515	1.0724	2.1449
108.6612	33.0321	25.0891	3.8618	1.1216	0.8389	85.7445	30.0110	7.5028	1.0722	2.1436
108.8136	33.9734	25.6480	4.0762	1.1756	0.8277	79.0402	34.0172	10.0050	7.0032	2.0010
108.9660	34.0639	25.6351	4.1243	1.1902	0.8157	90.0314	36.4408	10.7178	2.1436	2.1437
109.1184	28.2373	21.8752	3.7569	0.8984	0.6408	78.0766	24.0241	6.0063	2.0019	4.0039
109.2708	22.6271	18.1442	2.9523	0.6330	0.5696	53.5908	24.6511	10.7177	0.0001	2.1436
109.4232	20.9086	16.5451	2.7725	0.6162	0.5007	58.0501	15.0215	3.9932	1.0075	1.0008
109.5756	25.4692	18.6784	3.0071	0.9589	0.5939	68.6732	26.8189	4.3075	1.0669	1.0756
109.7280	24.0743	17.5124	2.7966	0.9266	0.5622	66.9788	19.0197	6.0229	2.0230	2.0048
109.8804	22.8919	16.7533	2.5642	0.8668	0.5638	49.3153	26.8226	6.4089	3.1898	-0.0173
110.0328	24.9298	18.1629	2.6723	0.9555	0.6364	69.1232	28.0603	-0.0199	0.0029	0.0288
110.1852	24.8754	18.3792	2.5596	0.9173	0.6775	54.4478	34.2716	4.3863	2.1483	2.1359
110.3376	24.6171	18.1074	2.3007	0.9192	0.7190	63.4839	21.9347	6.9954	-0.0115	1.0089
110.4900	26.0130	19.1266	2.2520	0.9724	0.8008	64.0691	29.1367	8.7056	2.1813	2.1439
110.6424	23.6595	17.4984	1.7980	0.8700	0.7937	54.8973	23.3429	11.7237	1.0405	-0.0363
110.7948	24.3846	18.0006	1.7879	0.9015	0.8307	68.1172	18.3245	3.9727	-0.0032	0.0257
110.9472	28.8380	21.1982	1.9508	1.0790	1.0143	61.9727	40.9551	8.6447	1.1280	-0.0055
111.0996	28.6543	20.9936	1.8563	1.0820	1.0222	69.3850	30.5914	8.0312	1.9481	0.0114
111.2520	29.4313	21.6214	1.8999	1.1031	1.0556	73.8140	27.2050	10.7320	0.0469	0.0082
111.4044	30.8987	22.9044	2.0924	1.1290	1.0997	70.9111	39.7596	9.7485	3.2348	0.0102
111.5568	29.0686	21.7804	2.0199	1.0292	1.0387	75.8310	28.5272	10.8079	-0.0931	1.0395
111.7092	21.2913	14.7202	2.4811	0.9279	0.4430	60.8244	11.6805	4.4061	0.0743	2.1454
111.8616	23.8720	16.4915	2.6692	1.0422	0.5218	61.3300	13.3678	10.9888	1.0081	0.9763
112.0140	26.9161	18.4179	3.0171	1.2000	0.5742	69.2649	26.4970	3.9806	1.0023	2.0914
112.1664	28.0249	19.1117	3.0893	1.2587	0.6054	68.2443	32.2107	9.7833	1.1284	3.1544
112.3188	25.5838	17.0786	2.8179	1.2011	0.5272	62.5324	27.7679	5.2348	2.1309	-0.0871
112.4712	26.6818	17.3793	2.8903	1.3143	0.5315	77.2323	22.8202	7.0845	0.9823	0.1011
112.6236	24.6768	16.0755	2.8033	1.2153	0.4617	69.4859	22.1339	2.8808	2.0536	2.0350
112.7760	23.4255	15.3693	2.6654	1.1383	0.4452	60.9812	22.3989	5.5710	2.1166	2.1419
112.9284	22.4338	14.7794	2.4692	1.0816	0.4500	60.4402	17.2593	5.2754	2.1693	1.0322
113.0808	23.1913	15.5438	2.4104	1.0807	0.5166	62.8844	22.3128	5.1545	1.9860	-0.0144
113.2332	22.1759	15.4309	2.2410	0.9533	0.5482	54.8491	21.3031	7.6055	1.0302	1.1696
113.3856	22.4738	15.7173	2.1390	0.9549	0.5917	57.9772	22.3532	6.8794	1.0767	0.8978
113.5380	21.6384	15.4160	1.9894	0.8790	0.6058	48.1303	24.5654	6.5266	0.9978	0.1047
113.6904	24.2142	17.1117	2.1824	1.0029	0.6772	59.7782	26.2781	7.0108	0.0795	1.9960
113.8428	23.8728	16.8821	2.1254	0.9871	0.6744	59.9580	26.7097	7.1506	0.9611	1.0107
113.9952	22.3501	16.0521	2.0177	0.8893	0.6420	52.3684	21.5798	9.6956	0.0641	2.1713
114.1476	23.2586	16.2156	2.0885	0.9945	0.6369	59.0726	29.2248	3.8781	2.2019	-0.1518
114.3000	20.8907	14.5527	1.8901	0.8950	0.5679	60.8976	20.2957	1.3031	0.9818	0.1225
114.4524	16.8902	12.3636	1.3815	0.6392	0.5346	35.4686	18.9186	6.6922	2.1893	-0.1073
114.6048	23.6580	17.0103	2.0515	0.9387	0.7005	63.5675	25.0222	4.7503	0.8886	0.2051
114.7572	22.0528	16.0880	1.9171	0.8423	0.6679	61.5432	20.2622	3.5037	-0.0115	2.0921
114.9096	21.5368	15.9794	1.7864	0.7848	0.6907	49.0170	24.6002	5.0109	1.2013	-0.0558
115.0620	24.1331	17.9813	1.9704	0.8687	0.7865	56.9527	24.7054	7.4770	2.9325	1.0663
115.2144	24.6510	18.5700	1.9084	0.8606	0.8421	54.4805	27.5678	9.3428	-0.1412	-0.0803
115.3668	27.6359	20.4063	2.1381	1.0226	0.9158	78.3143	31.5898	1.8153	0.0784	1.1509
115.5192	25.1888	19.2660	1.8745	0.8381	0.8980	65.8698	26.0154	8.2162	-0.0379	0.9862
115.6716	23.7934	18.7889	1.7276	0.7067	0.8991	56.3432	28.6348	9.8071	0.0350	-0.0104
115.8240	22.6987	18.2289	1.6826	0.6312	0.8718	54.0217	21.5484	11.1874	0.0860	1.2065
115.9764	23.0665	18.2929	1.7929	0.6741	0.8506	58.2607	26.1831	9.3221	-0.1011	0.8274
