HOLE:	984B
LEG:	162
TOP:	78.790802
BOTTOM:	500.024414

DEPTH	TENS	CS	ETIM
269.7480	2548.4207	576.2804	1500.8623
269.9004	2566.3364	576.2299	1499.9127
270.0528	2463.9263	575.7206	1498.9565
270.2052	2445.4639	575.7402	1498.0062
270.3576	2468.1311	575.3726	1497.0526
270.5100	2464.5342	575.0782	1496.1017
270.6624	2476.1545	574.5323	1495.1321
270.8148	2468.3699	575.5099	1494.1750
270.9672	2492.2104	575.5553	1493.2266
271.1196	2495.2317	575.0024	1492.2664
271.2720	2559.1245	575.2147	1491.3052
271.4244	2586.6694	575.5839	1490.3354
271.5768	2422.3086	576.7050	1489.3792
271.7292	2388.0605	576.8305	1488.4296
271.8816	2507.0864	576.5429	1487.4664
272.0340	2520.7778	577.2828	1486.5056
272.1864	2514.7952	577.8710	1485.5510
272.3388	2522.2522	577.9951	1484.6005
272.4912	2455.4490	577.8220	1483.6329
272.6436	2448.9197	579.2217	1482.6772
272.7960	2452.3606	579.6104	1481.7252
272.9484	2446.3364	579.7825	1480.7726
273.1008	2444.7168	580.0421	1479.8184
273.2532	2475.0637	580.4579	1478.8800
273.4056	2475.9104	579.6759	1477.9312
273.5580	2470.6213	579.6039	1476.9795
273.7104	2469.0564	579.7574	1476.0396
273.8628	2550.1138	578.8976	1475.0935
274.0152	2575.4871	578.4821	1474.1533
274.1676	2387.1355	577.6211	1473.2004
274.3200	2354.2410	577.5967	1472.2485
274.4724	2477.6150	577.4562	1471.2794
274.6248	2479.4719	578.7950	1470.3262
274.7772	2577.9060	579.1088	1469.3728
274.9296	2596.8774	579.3317	1468.4363
275.0820	2482.4507	578.1008	1467.4860
275.2344	2471.4497	577.9464	1466.5308
275.3868	2518.1799	578.1421	1465.5948
275.5392	2520.1978	576.8412	1464.6412
275.6916	2522.7117	576.7863	1463.6766
275.8440	2535.3726	577.6685	1462.7374
275.9964	2540.5293	576.4420	1461.7789
276.1488	2428.3403	576.7266	1460.8184
276.3012	2406.2451	577.3891	1459.8496
276.4536	2568.8606	578.6767	1458.8931
276.6060	2579.3872	579.0811	1457.9407
276.7584	2589.0261	579.2361	1456.9773
276.9108	2595.2202	580.3035	1456.0345
277.0632	2537.3933	579.9022	1455.0995
277.2156	2533.5103	578.6337	1454.1460
277.3680	2568.3250	578.8034	1453.2057
277.5204	2572.8577	577.8588	1452.2571
277.6728	2519.8630	577.4875	1451.3051
277.8252	2513.5037	577.5082	1450.3527
277.9776	2527.6611	577.4209	1449.3829
278.1300	2520.2922	578.8105	1448.4323
278.2824	2627.3755	578.7476	1447.4828
278.4348	2629.7634	578.5950	1446.5420
278.5872	2634.4243	577.8008	1445.5863
278.7396	2525.3176	578.0389	1444.6368
278.8920	2521.7356	577.7742	1443.6676
279.0444	2404.7625	579.1669	1442.7126
279.1968	2389.7063	579.5214	1441.7615
279.3492	2533.8425	579.7735	1440.8254
279.5016	2535.9644	578.5627	1439.8632
279.6540	2602.2244	579.4822	1438.9193
279.8064	2609.6084	578.9156	1437.9674
279.9588	2502.2498	578.9857	1437.0155
280.1112	2499.0574	579.2231	1436.0663
280.2636	2515.2673	579.1033	1435.1104
280.4160	2515.2146	579.5506	1434.1735
280.5684	2501.4731	578.3930	1433.2219
280.7208	2499.3853	578.5064	1432.2686
280.8732	2529.8794	578.6419	1431.3196
281.0256	2529.8193	578.4321	1430.3638
281.1780	2559.6228	578.7819	1429.4103
281.3304	2559.9453	578.9652	1428.4591
281.4828	2560.8284	579.1262	1427.5068
281.6352	2550.3203	579.2654	1426.5540
281.7876	2551.7192	579.4750	1425.6006
281.9400	2377.8843	579.7508	1424.6467
282.0924	2373.2158	580.1286	1423.7124
282.2448	2559.3257	578.9630	1422.7751
282.3972	2560.7288	577.7445	1421.8225
282.5496	2530.3906	577.7181	1420.8541
282.7020	2530.0713	579.0313	1419.9011
282.8544	2559.9360	579.2098	1418.9521
283.0068	2560.0000	579.2325	1418.0027
283.1592	2590.0000	579.1284	1417.0533
283.3116	2589.5564	579.0077	1416.1104
283.4640	2534.9841	578.6101	1415.1606
283.6164	2534.6711	578.7490	1414.2112
283.7688	2458.1443	578.8514	1413.2684
283.9212	2464.9624	578.3900	1412.3280
284.0736	2532.3000	577.6573	1411.3950
284.2260	2530.2612	576.1498	1410.4432
284.3784	2535.9785	576.0798	1409.4967
284.5308	2618.8391	575.5108	1408.5610
284.6832	2598.1199	573.8961	1407.5848
284.8356	2406.1609	575.5447	1406.6278
284.9880	2443.1472	575.7453	1405.6732
285.1404	2598.6743	575.7808	1404.7064
285.2928	2582.3833	576.8275	1403.7573
285.4452	2559.0122	576.4891	1402.8048
285.5976	2553.1426	576.4659	1401.8567
285.7500	2550.7117	575.9453	1400.9128
285.9024	2551.4031	575.0164	1399.9656
286.0548	2527.5781	574.2297	1399.0127
286.2072	2532.9143	573.8145	1398.0454
286.3596	2526.9224	574.5273	1397.0936
286.5120	2542.9297	574.0129	1396.1432
286.6644	2612.9280	573.2672	1395.2085
286.8168	2583.2727	571.0481	1394.2506
286.9692	2523.2080	570.5078	1393.3018
287.1216	2540.9595	569.0809	1392.3425
287.2740	2570.2351	568.3680	1391.3798
287.4264	2566.3147	567.7609	1390.4207
287.5788	2571.2024	566.8331	1389.4496
287.7312	2588.6292	566.6730	1388.4731
287.8836	2580.8149	567.0284	1387.4948
288.0360	2584.0974	567.4365	1386.5265
288.1884	2573.5442	567.1075	1385.5454
288.3408	2546.5007	567.6967	1384.5687
288.4932	2553.0281	568.0112	1383.5818
288.6456	2545.3501	569.1648	1382.6111
288.7980	2562.8984	569.1304	1381.6417
288.9504	2616.4785	568.9958	1380.6809
289.1028	2556.3687	568.1400	1379.7080
289.2552	2463.2668	568.1519	1378.7468
289.4076	2515.6819	567.1170	1377.7726
289.5600	2533.0723	566.9296	1376.8010
289.7124	2543.2927	566.6594	1375.8201
289.8648	2563.7444	567.1126	1374.8315
290.0172	2564.4951	567.9789	1373.8707
290.1696	2621.4097	566.7741	1372.8962
290.3220	2536.5146	566.4733	1371.8942
290.4744	2433.0798	568.4665	1370.9211
290.6268	2504.6086	568.1086	1369.9537
290.7792	2531.5327	567.4360	1368.9763
290.9316	2552.2644	567.4601	1367.9974
291.0840	2567.6777	567.5845	1367.0314
291.2364	2536.9016	566.6620	1366.0637
291.3888	2500.7402	565.5837	1365.0837
291.5412	2577.4021	565.4645	1364.0996
291.6936	2656.1501	565.7327	1363.0997
291.8460	2578.2942	567.2110	1362.1166
291.9984	2546.8306	567.4916	1361.1395
292.1508	2552.3850	567.2066	1360.1516
292.3032	2549.9246	567.8460	1359.1515
292.4556	2554.7236	569.3819	1358.1639
292.6080	2551.3997	570.1914	1357.1885
292.7604	2548.0110	570.2199	1356.2056
292.9128	2562.0623	570.6432	1355.2517
293.0652	2576.5764	568.7442	1354.2731
293.2176	2559.2742	568.7570	1353.2753
293.3700	2569.2590	570.1886	1352.3104
293.5224	2532.7837	569.1985	1351.3348
293.6748	2515.3792	568.8669	1350.3500
293.8272	2504.4851	569.3584	1349.3870
293.9796	2466.9341	568.0382	1348.4054
294.1320	2556.0005	567.9872	1347.4373
294.2844	2583.6072	566.8731	1346.4619
294.4368	2592.7778	566.1508	1345.4773
294.5892	2622.4731	566.1383	1344.4941
294.7416	2521.1294	565.8416	1343.5133
294.8940	2483.0352	565.5002	1342.5190
295.0464	2553.4707	566.1700	1341.5313
295.1988	2562.3579	566.2621	1340.5659
295.3512	2605.5767	564.6270	1339.5702
295.5036	2632.2822	565.1288	1338.5834
295.6560	2498.8943	565.1061	1337.5890
295.8084	2463.0593	565.6855	1336.5865
295.9608	2566.6726	566.8263	1335.6023
296.1132	2570.0352	566.7521	1334.6002
296.2656	2609.5117	568.0239	1333.6154
296.4180	2613.6677	568.1752	1332.6318
296.5704	2612.2246	568.2353	1331.6621
296.7228	2557.0396	566.9864	1330.6813
296.8752	2545.6335	566.6983	1329.6958
297.0276	2607.3833	566.5644	1328.7153
297.1800	2612.1399	566.1580	1327.7397
297.3324	2596.2979	565.2693	1326.7446
297.4848	2595.8320	565.7613	1325.7617
297.6372	2565.9756	565.4269	1324.7600
297.7896	2564.0266	566.4542	1323.7760
297.9420	2643.8230	566.2988	1322.7759
298.0944	2645.5095	567.4894	1321.7737
298.2468	2544.9998	568.8369	1320.8019
298.3992	2544.5518	568.8746	1319.8425
298.5516	2401.8989	568.4419	1318.8815
298.7040	2411.9070	568.0856	1317.9188
298.8564	2554.8167	567.7982	1316.9694
299.0088	2549.4346	566.3648	1316.0027
299.1612	2526.4841	566.1658	1315.0533
299.3136	2526.0767	564.4465	1314.0845
299.4660	2513.2253	564.1653	1313.0994
299.6184	2521.5979	565.1584	1312.1183
299.7708	2561.8203	565.9155	1311.1495
299.9232	2564.2964	565.7632	1310.1666
300.0756	2621.1797	566.7228	1309.1987
300.2280	2611.3992	566.5762	1308.2133
300.3804	2637.1470	567.8694	1307.2500
300.5328	2620.4814	567.4548	1306.2900
300.6852	2583.0615	566.7542	1305.3300
300.8376	2573.6035	565.9037	1304.3574
300.9900	2511.1235	566.0421	1303.3788
301.1424	2519.3052	566.5787	1302.4152
301.2948	2525.0823	565.9810	1301.4360
301.4472	2587.2078	566.5572	1300.4659
301.5996	2568.9290	566.4908	1299.4803
301.7520	2542.6904	567.6265	1298.5128
301.9044	2554.1362	567.4223	1297.5425
302.0568	2571.3660	567.3696	1296.5680
302.2092	2578.6165	567.6959	1295.5829
302.3616	2599.3440	568.8063	1294.6139
302.5140	2594.6060	568.8365	1293.6384
302.6664	2617.3491	569.3459	1292.6724
302.8188	2606.7039	569.0770	1291.6984
302.9712	2627.1091	569.4358	1290.7288
303.1236	2594.3525	569.4364	1289.7527
303.2760	2512.6035	570.0604	1288.7891
303.4284	2544.2148	569.6128	1287.8269
303.5808	2541.5513	569.0146	1286.8575
303.7332	2570.4851	568.9217	1285.8988
303.8856	2633.2283	567.8437	1284.9181
304.0380	2588.2932	568.5625	1283.9553
304.1904	2565.4753	567.7503	1282.9988
304.3428	2558.8794	566.2697	1282.0350
304.4952	2536.9414	565.0673	1281.0553
304.6476	2546.8857	565.0872	1280.0592
304.8000	2523.9866	566.5582	1279.0764
304.9524	2556.3608	566.9453	1278.1047
305.1048	2581.8889	566.4937	1277.1431
305.2572	2576.8550	565.0689	1276.1593
305.4096	2573.5413	565.4342	1275.1724
305.5620	2590.9968	566.0659	1274.1992
305.7144	2612.1230	565.4700	1273.2229
305.8668	2605.3650	565.1306	1272.2397
306.0192	2594.8625	565.2675	1271.2406
306.1716	2562.9021	566.6259	1270.2554
306.3240	2613.9084	567.0735	1269.2800
306.4764	2674.4717	566.6211	1268.2859
306.6288	2612.9453	567.9128	1267.3145
306.7812	2607.3872	567.2942	1266.3453
306.9336	2545.8403	566.4821	1265.3768
307.0860	2479.1411	565.4597	1264.3972
307.2384	2540.3674	565.1813	1263.3945
307.3908	2541.2842	566.7521	1262.4058
307.5432	2569.1545	567.2560	1261.4192
307.6956	2584.2742	567.7266	1260.4231
307.8480	2562.7400	569.0273	1259.4352
308.0004	2558.1311	569.6683	1258.4557
308.1528	2585.2617	569.8383	1257.4771
308.3052	2605.4453	569.8263	1256.5073
308.4576	2559.5310	569.1122	1255.5278
308.6100	2522.4397	569.1889	1254.5454
308.7624	2600.0471	569.3999	1253.5640
308.9148	2630.1248	569.7075	1252.5961
309.0672	2610.1660	568.7029	1251.6165
309.2196	2631.5928	568.6899	1250.6404
309.3720	2582.3904	568.2315	1249.6549
309.5244	2600.1499	568.6290	1248.6731
309.6768	2456.2781	568.7271	1247.7035
309.8292	2394.6570	567.6985	1246.7195
309.9816	2488.4336	567.8546	1245.7515
310.1340	2497.0593	566.5386	1244.7743
310.2864	2492.7632	565.9216	1243.7891
310.4388	2522.2427	565.8667	1242.8085
310.5912	2514.2983	565.3346	1241.8097
310.7436	2525.5210	566.2943	1240.8214
310.8960	2510.7607	566.3679	1239.8416
311.0484	2662.9106	565.9163	1238.8430
311.2008	2700.1821	566.9287	1237.8562
311.3532	2601.1470	566.9869	1236.8745
311.5056	2596.2949	566.7456	1235.8887
311.6580	2567.8337	566.6506	1234.9064
311.8104	2562.2385	566.3969	1233.9064
311.9628	2630.3662	567.5707	1232.9165
312.1152	2643.2314	567.9245	1231.9369
312.2676	2530.9661	567.6297	1230.9613
312.4200	2526.5266	566.8008	1229.9854
312.5724	2441.9111	566.0482	1229.0024
312.7248	2431.4048	565.7546	1228.0175
312.8772	2608.8921	565.4456	1227.0337
313.0296	2610.3513	565.1514	1226.0320
313.1820	2670.2388	566.1589	1225.0477
313.3344	2668.7910	566.2723	1224.0852
313.4868	2558.9385	565.7405	1223.1198
313.6392	2561.3862	565.3741	1222.1534
313.7916	2517.3926	565.0334	1221.1693
313.9440	2527.3228	566.1066	1220.1858
314.0964	2661.3716	567.2454	1219.2197
314.2488	2651.2476	567.1014	1218.2521
314.4012	2654.3811	567.0963	1217.2860
314.5536	2642.4011	566.9094	1216.3179
314.7060	2572.8181	566.8749	1215.3525
314.8584	2576.6040	566.5491	1214.3822
315.0108	2534.9717	566.6635	1213.4003
315.1632	2540.9541	567.7122	1212.4323
315.3156	2531.8264	567.7534	1211.4602
315.4680	2484.1282	568.0682	1210.5105
315.6204	2511.4561	566.5625	1209.5255
315.7728	2655.4063	567.7915	1208.5441
315.9252	2612.4497	568.8016	1207.5756
316.0776	2474.8652	568.9168	1206.6080
316.2300	2513.8796	568.9612	1205.6373
316.3824	2619.2864	569.3105	1204.6718
316.5348	2602.5647	569.1943	1203.7198
316.6872	2577.7014	567.9552	1202.7697
316.8396	2573.7102	566.3311	1201.8099
316.9920	2561.6174	565.2416	1200.8287
317.1444	2575.9866	565.7976	1199.8518
317.2968	2613.1345	566.0506	1198.8666
317.4492	2592.7725	566.9913	1197.8989
317.6016	2567.6531	566.6046	1196.9250
317.7540	2577.5398	566.6035	1195.9547
317.9064	2600.1868	566.3726	1194.9811
318.0588	2561.8787	566.3171	1194.0103
318.2112	2428.1040	566.0411	1193.0375
318.3636	2531.5059	565.8798	1192.0669
318.5160	2665.4629	565.5275	1191.0936
318.6684	2617.2104	565.3066	1190.1237
318.8208	2571.1223	564.6682	1189.1433
318.9732	2613.9353	564.8906	1188.1516
319.1256	2710.3000	565.9198	1187.1608
319.2780	2648.3457	567.0224	1186.1782
319.4304	2575.7732	567.4590	1185.1948
319.5828	2614.3120	568.1318	1184.2100
319.7352	2635.2935	568.9362	1183.2361
319.8876	2656.3674	568.9510	1182.2783
320.0400	2616.5330	567.6873	1181.3225
320.1924	2612.6008	566.0192	1180.3383
320.3448	2537.3328	566.5156	1179.3706
320.4972	2410.1946	565.6114	1178.3785
320.6496	2493.6204	566.5171	1177.3979
320.8020	2496.8657	566.6870	1176.4136
320.9544	2531.0659	567.1343	1175.4242
321.1068	2542.3562	567.9517	1174.4636
321.2592	2556.7532	566.5983	1173.4784
321.4116	2576.3208	567.0027	1172.5040
321.5640	2583.9033	566.6102	1171.5325
321.7164	2593.3611	565.9775	1170.5508
321.8688	2607.4692	565.9113	1169.5762
322.0212	2611.3174	565.3023	1168.5974
322.1736	2619.8315	564.9307	1167.6057
322.3260	2633.5364	565.5735	1166.6168
322.4784	2654.6978	566.0256	1165.6417
322.6308	2712.5154	565.3206	1164.6486
322.7832	2592.6443	566.0800	1163.6608
322.9356	2542.1653	566.3598	1162.6830
323.0880	2564.2769	565.9730	1161.6997
323.2404	2558.4541	565.8553	1160.7205
323.3928	2539.0735	565.5273	1159.7395
323.5452	2506.0076	565.2818	1158.7571
323.6976	2567.1643	564.9201	1157.7738
323.8500	2589.6553	564.7484	1156.7834
324.0024	2560.5259	564.9589	1155.7825
324.1548	2538.8484	566.2050	1154.8014
324.3072	2593.4336	565.8530	1153.8022
324.4596	2604.0576	566.8893	1152.8182
324.6120	2636.1853	566.9031	1151.8192
324.7644	2653.6421	568.0476	1150.8462
324.9168	2639.5808	567.2164	1149.8716
325.0692	2691.3113	566.5120	1148.8827
325.2216	2716.5952	566.7622	1147.9048
325.3740	2652.4053	566.2820	1146.9156
325.5264	2642.0530	566.4763	1145.9509
325.6788	2596.8689	564.7534	1144.9575
325.8312	2579.4988	565.1998	1143.9530
325.9836	2714.4309	566.4492	1142.9614
326.1360	2764.9001	566.9630	1141.9684
326.2884	2475.0161	567.5139	1140.9857
326.4408	2427.9324	567.3942	1140.0009
326.5932	2520.6511	567.4395	1139.0162
326.7456	2511.1392	567.3765	1138.0327
326.8980	2623.5830	567.3361	1137.0631
327.0504	2628.8745	565.9541	1136.0919
327.2028	2652.5220	564.6826	1135.0994
327.3552	2658.1428	565.0026	1134.1140
327.5076	2616.6443	564.6115	1133.1152
327.6600	2614.2544	565.4454	1132.1156
327.8124	2639.6858	566.2870	1131.1290
327.9648	2640.1345	566.3375	1130.1437
328.1172	2664.9453	566.1484	1129.1602
328.2696	2664.4385	565.9340	1128.1808
328.4220	2569.2202	566.4802	1127.2085
328.5744	2571.4338	566.7875	1126.2257
328.7268	2617.6108	568.0040	1125.2604
328.8792	2611.6946	567.9180	1124.3033
329.0316	2497.9600	567.1249	1123.3438
329.1840	2501.8325	566.4418	1122.3771
329.3364	2496.3860	566.2531	1121.3967
329.4888	2495.5354	567.1497	1120.4275
329.6412	2503.7659	567.2331	1119.4595
329.7936	2608.2195	567.2215	1118.4929
329.9460	2600.1465	567.0818	1117.5255
330.0984	2597.4763	567.0053	1116.5592
330.2508	2597.1013	566.7841	1115.5909
330.4032	2585.4641	566.6464	1114.6252
330.5556	2604.6523	566.2967	1113.6547
330.7080	2744.9629	566.3127	1112.6686
330.8604	2708.3708	567.6024	1111.7058
331.0128	2646.7424	567.0654	1110.7484
331.1652	2632.3533	566.0114	1109.7850
331.3176	2539.5449	565.3237	1108.8116
331.4700	2579.6353	565.3526	1107.8267
331.6224	2697.8813	566.3125	1106.8590
331.7748	2633.3701	565.9363	1105.8793
331.9272	2454.4470	566.4908	1104.9044
332.0796	2506.0654	566.6358	1103.9264
332.2320	2531.5598	567.0865	1102.9456
332.3844	2556.1052	567.8104	1101.9750
332.5368	2561.3418	567.8363	1101.0084
332.6892	2584.7800	567.4209	1100.0515
332.8416	2671.1943	566.2261	1099.0800
332.9940	2657.5007	565.9566	1098.1201
333.1464	2701.9795	564.7258	1097.1541
333.2988	2659.7266	563.8577	1096.1758
333.4512	2591.5317	563.8159	1095.1902
333.6036	2631.9404	564.3118	1094.2131
333.7560	2690.7676	564.1776	1093.2251
333.9084	2661.7583	564.9703	1092.2340
334.0608	2660.0830	565.9861	1091.2485
334.2132	2626.6118	566.5342	1090.2714
334.3656	2562.3091	566.6324	1089.2742
334.5180	2593.6677	568.1653	1088.2921
334.6704	2537.8657	568.8494	1087.3315
334.8228	2462.8054	567.7803	1086.3561
334.9752	2528.7434	567.7654	1085.3928
335.1276	2566.6611	566.7228	1084.4199
335.2800	2559.1890	566.3679	1083.4299
335.4324	2527.4216	567.3569	1082.4561
335.5848	2587.7844	567.0729	1081.4796
335.7372	2657.9929	566.8754	1080.4952
335.8896	2635.3923	567.3796	1079.5059
336.0420	2652.1587	568.2368	1078.5349
336.1944	2623.0999	567.8016	1077.5630
336.3468	2590.9619	567.3551	1076.5913
336.4992	2626.0867	566.7921	1075.6154
336.6516	2647.3591	566.4955	1074.6339
336.8040	2652.1277	566.4920	1073.6597
336.9564	2703.9917	565.9706	1072.6677
337.1088	2598.6924	566.6813	1071.6793
337.2612	2545.6467	567.3463	1070.7062
337.4136	2545.0574	566.7932	1069.7200
337.5660	2489.6912	567.1132	1068.7532
337.7184	2570.7292	566.0233	1067.7686
337.8708	2576.0002	566.0636	1066.7795
338.0232	2629.1599	566.5656	1065.8069
338.1756	2674.5015	565.7608	1064.8075
338.3280	2620.6265	566.9298	1063.8231
338.4804	2615.1689	567.0876	1062.8401
338.6328	2621.8083	567.0608	1061.8593
338.7852	2643.1555	566.9381	1060.8809
338.9376	2586.3572	566.5954	1059.8969
339.0900	2571.3613	566.5773	1058.9175
339.2424	2567.7644	566.2291	1057.9315
339.3948	2613.6611	566.2231	1056.9528
339.5472	2643.6619	565.7596	1055.9561
339.6996	2617.5417	566.6876	1054.9680
339.8520	2643.3762	566.9266	1053.9891
340.0044	2531.7114	566.5236	1053.0026
340.1568	2510.2344	566.5423	1052.0234
340.3092	2482.8035	566.0994	1051.0256
340.4616	2444.0256	567.1036	1050.0369
340.6140	2529.9009	567.3580	1049.0593
340.7664	2518.3594	566.8539	1048.0704
340.9188	2665.8650	567.1291	1047.0885
341.0712	2708.4985	566.9366	1046.1050
341.2236	2610.7859	566.8439	1045.1226
341.3760	2608.8611	566.4970	1044.1238
341.5284	2537.3757	567.6024	1043.1366
341.6808	2515.9075	567.7549	1042.1533
341.8332	2658.7190	567.7617	1041.1830
341.9856	2669.7893	566.4971	1040.2102
342.1380	2662.0308	565.4371	1039.2340
342.2904	2669.8765	564.4962	1038.2523
342.4428	2582.2368	563.7582	1037.2522
342.5952	2580.7170	564.5687	1036.2635
342.7476	2522.3655	564.3779	1035.2664
342.9000	2519.0947	565.0380	1034.2655
343.0524	2594.7998	566.0734	1033.2637
343.2048	2594.8074	567.2143	1032.2872
343.3572	2540.0867	567.0984	1031.3207
343.5096	2539.9360	567.0497	1030.3374
343.6620	2535.8499	568.3279	1029.3755
343.8144	2534.4543	567.9939	1028.4224
343.9668	2541.1091	566.8971	1027.4553
344.1192	2671.4641	566.8280	1026.4891
344.2716	2660.7441	566.6359	1025.5210
344.4240	2641.0083	566.5963	1024.5554
344.5764	2642.6514	566.3182	1023.5865
344.7288	2702.8433	566.2983	1022.6031
344.8812	2684.7581	567.4214	1021.6379
345.0336	2560.7966	567.1819	1020.6654
345.1860	2581.7935	567.4663	1019.6829
345.3384	2670.6863	568.6057	1018.6994
345.4908	2651.1133	569.9851	1017.7308
345.6432	2604.6650	570.3591	1016.7664
345.7956	2582.5024	570.3986	1015.8252
345.9480	2357.1162	568.4682	1014.8817
346.1004	2444.3142	566.4052	1013.9205
346.2528	2607.7449	565.5632	1012.9447
346.4052	2613.9094	565.8121	1011.9654
346.5576	2728.4941	566.3528	1010.9820
346.7100	2680.1892	567.2888	1010.0156
346.8624	2649.4050	566.9114	1009.0448
347.0148	2658.4243	566.8410	1008.0754
347.1672	2704.5396	566.6498	1007.1036
347.3196	2669.2605	566.5943	1006.1326
347.4720	2557.5557	566.5311	1005.1643
347.6244	2610.9666	566.0979	1004.1938
347.7768	2690.9336	565.8591	1003.2234
347.9292	2664.7070	565.5186	1002.2438
348.0816	2641.3855	565.8989	1001.2595
348.2340	2640.9492	566.6437	1000.2839
348.3864	2663.1633	566.6888	999.2991
348.5388	2644.3428	567.5161	998.3209
348.6912	2597.2568	567.8781	997.3318
348.8436	2614.0813	569.1071	996.3656
348.9960	2589.0132	568.7204	995.3964
349.1484	2510.3137	568.4919	994.4377
349.3008	2578.5737	567.3043	993.4743
349.4532	2619.5217	566.4166	992.5094
349.6056	2660.3660	565.4443	991.5328
349.7580	2756.5420	565.2852	990.5478
349.9104	2697.4851	565.6785	989.5700
350.0628	2668.1514	565.6705	988.5726
350.2152	2671.7966	567.0947	987.5874
350.3676	2675.2405	567.6024	986.6148
350.5200	2697.8987	567.2499	985.6281
350.6724	2761.4617	568.0016	984.6490
350.8248	2667.9717	568.2531	983.6937
350.9772	2608.4023	566.5282	982.7240
351.1296	2588.4512	565.6432	981.7468
351.2820	2529.9993	565.4193	980.7607
351.4344	2599.9661	565.7936	979.7722
351.5868	2630.7947	566.3845	978.7940
351.7392	2588.8655	566.0084	977.8075
351.8916	2528.5552	566.3616	976.8073
352.0440	2606.3772	567.9347	975.8189
352.1964	2632.9905	568.6588	974.8517
352.3488	2679.2454	567.8148	973.8889
352.5012	2748.4827	566.3807	972.9281
352.6536	2667.4583	564.5707	971.9517
352.8060	2654.8428	563.8911	970.9611
352.9584	2617.1040	564.1809	969.9633
353.1108	2571.8552	565.1100	968.9771
353.2632	2655.8525	565.0536	967.9888
353.4156	2675.5044	565.3027	966.9872
353.5680	2671.6873	566.5758	965.9995
353.7204	2692.3613	566.7867	965.0203
353.8728	2724.7651	566.5342	964.0353
354.0252	2601.6475	566.5950	963.0674
354.1776	2540.0781	565.2469	962.0922
354.3300	2603.7166	564.3472	961.0947
354.4824	2595.3076	565.0916	960.0956
354.6348	2674.6404	566.1559	959.1073
354.7872	2706.9138	566.2800	958.1277
354.9396	2633.3103	565.8376	957.1313
355.0920	2616.1973	566.7184	956.1284
355.2444	2639.0269	568.0657	955.1434
355.3968	2630.4651	568.2224	954.1589
355.5492	2689.1074	568.3039	953.1773
355.7016	2698.8140	568.2767	952.1916
355.8540	2708.8689	568.5530	951.2227
356.0064	2721.4609	567.3181	950.2421
356.1588	2672.7512	567.0938	949.2562
356.3112	2670.4224	567.1296	948.2745
356.4636	2657.5007	566.8853	947.2853
356.6160	2655.0425	567.1072	946.2914
356.7684	2647.0911	567.8853	945.2886
356.9208	2644.7344	569.4980	944.3186
357.0732	2655.0691	568.4583	943.3361
357.2256	2656.0403	568.4919	942.3660
357.3780	2632.9084	567.3054	941.3940
357.5304	2628.6948	566.2850	940.4039
357.6828	2665.6890	566.6376	939.4160
357.8352	2663.5066	566.7057	938.4330
357.9876	2759.6455	566.5269	937.4478
358.1400	2760.0002	566.3578	936.4637
358.2924	2761.4019	566.2238	935.5225
358.4448	2609.5657	566.0470	934.5637
358.5972	2603.5562	567.1373	933.6106
358.7496	2568.0505	568.0990	932.6666
358.9020	2552.7546	568.4023	931.7230
359.0544	2715.7166	568.5831	930.7828
359.2068	2734.4790	568.6332	929.8412
359.3592	2687.2957	568.7177	928.9186
359.5116	2700.7102	567.2712	927.9883
359.6640	2581.9189	566.2637	927.0469
359.8164	2557.0747	565.9453	926.0903
359.9688	2599.1123	566.9233	925.1501
360.1212	2591.9866	566.7128	924.2182
360.2736	2657.7302	565.5673	923.2631
360.4260	2687.9932	566.3705	922.3172
360.5784	2584.3628	566.4144	921.3751
360.7308	2542.0725	566.1765	920.4323
360.8832	2610.7842	565.9513	919.4771
361.0356	2603.1299	566.4630	918.5115
361.1880	2702.4829	568.0925	917.5657
361.3404	2760.9165	568.2989	916.6185
361.4928	2680.7026	568.5473	915.6881
361.6452	2681.4495	567.4836	914.7478
361.7976	2647.1206	566.8283	913.7991
361.9500	2627.9263	566.9838	912.8491
362.1024	2624.8391	567.1970	911.8898
362.2548	2598.7959	568.0805	910.9424
362.4072	2648.8757	568.2615	909.9964
362.5596	2706.7361	568.2192	909.0444
362.7120	2610.6174	568.5237	908.1008
362.8644	2559.0278	568.2051	907.1376
363.0168	2570.1348	569.2909	906.1788
363.1692	2550.7378	570.2309	905.2312
363.3216	2515.0771	570.2893	904.2779
363.4740	2609.8369	570.7098	903.3256
363.6264	2712.1313	571.2302	902.3810
363.7788	2637.3979	571.1512	901.4452
363.9312	2584.3914	570.1491	900.5087
364.0836	2641.8877	569.1024	899.5666
364.2360	2731.0205	568.3212	898.6090
364.3884	2671.0186	568.6422	897.6613
364.5408	2584.2952	568.2203	896.7249
364.6932	2625.3823	566.6436	895.7796
364.8456	2666.4771	565.5851	894.8212
364.9980	2675.5239	565.5083	893.8657
365.1504	2753.5349	565.0260	892.9064
365.3028	2674.1038	564.7690	891.9510
365.4552	2560.1709	564.1532	890.9878
365.6076	2588.7153	564.0172	890.0162
365.7600	2570.9626	564.5914	889.0560
365.9124	2591.8049	564.1571	888.0953
366.0648	2582.8672	563.7259	887.1339
366.2172	2597.1343	563.2625	886.1525
366.3696	2640.5337	564.2849	885.1780
366.5220	2639.2180	564.7985	884.2100
366.6744	2684.2307	564.8579	883.2332
366.8268	2667.9382	565.5318	882.2504
366.9792	2631.8035	566.8585	881.2774
