HOLE:	984B
LEG:	162
TOP:	98.145599
BOTTOM:	502.462799

DEPTH	TENS	CS	ETIM
289.8648	2889.9932	429.2477	1821.7587
290.0172	2833.9963	429.2673	1820.4647
290.1696	2803.6294	429.2174	1819.1581
290.3220	2840.0024	429.7597	1817.8534
290.4744	2860.2837	430.3699	1816.5555
290.6268	2879.9929	430.5208	1815.2616
290.7792	2821.3621	430.7443	1813.9657
290.9316	2715.3694	430.8949	1812.6796
291.0840	2670.0139	430.7522	1811.3846
291.2364	2784.5093	431.0039	1810.0936
291.3888	2861.2024	431.0709	1808.7948
291.5412	2854.9951	431.4272	1807.5028
291.6936	2815.1836	431.5953	1806.2206
291.8460	2783.7417	431.3480	1804.9237
291.9984	2780.0027	431.7766	1803.6317
292.1508	2802.8452	431.9870	1802.3456
292.3032	2814.9993	431.8693	1801.0624
292.4556	2808.2119	431.7188	1799.7635
292.6080	2815.3755	432.2267	1798.4589
292.7604	2820.0071	433.1339	1797.1708
292.9128	2877.4358	433.4313	1795.8866
293.0652	2863.4358	433.4836	1794.6024
293.2176	2850.0051	433.5684	1793.3173
293.3700	2891.6882	433.6352	1792.0350
293.5224	2897.2966	433.7180	1790.7343
293.6748	2894.9907	434.6282	1789.4462
293.8272	2819.2476	435.0447	1788.1464
293.9796	2800.0066	436.1832	1786.8553
294.1320	2853.5608	436.9017	1785.5721
294.2844	2839.9058	437.4552	1784.3075
294.4368	2834.9990	437.1636	1783.0272
294.5892	2826.3655	437.5785	1781.7635
294.7416	2811.8435	437.2314	1780.5009
294.8940	2810.0005	436.7719	1779.2196
295.0464	2814.5156	437.2219	1777.9559
295.1988	2814.9961	436.7844	1776.6747
295.3512	2782.4839	437.2552	1775.4120
295.5036	2907.2510	436.7922	1774.1298
295.6560	2915.0005	437.2952	1772.8514
295.8084	2919.8335	437.6770	1771.5848
295.9608	2836.4998	437.5414	1770.3231
296.1132	2835.0154	437.0171	1769.0516
296.2656	2960.0000	437.0592	1767.8016
296.4180	2959.5439	435.9760	1766.5155
296.5704	2935.9866	436.3991	1765.2489
296.7228	2825.0000	436.0989	1763.9628
296.8752	2824.0774	436.5678	1762.6659
297.0276	2817.5112	437.8084	1761.3807
297.1800	2909.9988	438.5037	1760.0985
297.3324	2899.3635	439.2360	1758.8319
297.4848	2804.9983	439.2772	1757.5692
297.6372	2791.6143	439.1786	1756.3182
297.7896	2704.2219	438.4524	1755.0536
297.9420	2730.0049	438.3203	1753.7714
298.0944	2770.0220	438.8968	1752.5126
298.2468	2949.2385	438.5831	1751.2538
298.3992	2854.9993	438.2125	1749.9921
298.5516	2848.7783	437.8407	1748.7235
298.7040	2824.9971	437.6857	1747.4462
298.8564	2800.4941	438.0866	1746.1854
299.0088	2753.3875	437.6993	1744.9218
299.1612	2854.9998	437.3664	1743.6561
299.3136	2853.6294	437.1164	1742.4081
299.4660	2825.6177	435.8591	1741.1639
299.6184	2765.0022	434.3601	1739.9003
299.7708	2783.7551	433.4208	1738.6268
299.9232	2825.0012	433.0518	1737.3280
300.0756	2835.1541	433.7603	1736.0448
300.2280	2816.2412	433.8596	1734.7557
300.3804	2745.0015	434.2960	1733.4667
300.5328	2756.3813	434.6918	1732.1913
300.6852	2808.2563	434.4162	1730.9178
300.8376	2860.0037	434.2721	1729.6454
300.9900	2889.3174	433.8233	1728.3632
301.1424	2929.9993	433.8442	1727.0702
301.2948	2923.3113	434.4770	1725.7753
301.4472	2912.7107	435.1449	1724.4930
301.5996	2909.9985	435.4391	1723.1991
301.7520	2897.8748	436.2891	1721.9139
301.9044	2894.9700	436.7385	1720.6415
302.0568	2904.9988	436.7141	1719.3700
302.2092	2894.5142	436.6630	1718.0858
302.3616	2882.3123	437.2107	1716.7997
302.5140	2879.9990	437.8610	1715.5282
302.6664	2871.5461	438.0533	1714.2606
302.8188	2865.0054	438.0048	1712.9833
302.9712	2909.2402	438.2554	1711.7147
303.1236	2828.2410	438.3643	1710.4540
303.2760	2755.0007	438.0140	1709.1766
303.4284	2761.3091	438.2924	1707.8934
303.5808	2861.5066	439.0775	1706.6239
303.7332	2914.9841	439.2212	1705.3641
303.8856	2784.2422	438.9932	1704.1034
304.0380	2720.0063	438.6980	1702.8348
304.1904	2772.2554	438.7541	1701.5468
304.3428	2816.2822	439.8050	1700.2762
304.4952	2825.0098	440.1788	1699.0126
304.6476	2905.8694	440.0955	1697.7538
304.8000	2860.1218	439.9482	1696.4930
304.9524	2835.0015	439.8044	1695.2333
305.1048	2846.6255	439.6527	1693.9686
305.2572	2850.0005	439.5191	1692.7098
305.4096	2845.9946	439.3364	1691.4471
305.5620	2865.3755	439.1171	1690.1864
305.7144	2869.9773	438.8661	1688.9276
305.8668	2684.7458	438.5359	1687.6844
306.0192	2650.0049	437.2248	1686.4335
306.1716	2689.0803	436.2687	1685.1669
306.3240	2836.0024	435.8098	1683.9052
306.4764	2854.9978	435.1354	1682.6239
306.6288	2836.8677	435.3029	1681.3417
306.7812	2904.0632	435.6084	1680.0585
306.9336	2909.9958	435.9804	1678.7753
307.0860	2876.8435	436.3856	1677.4911
307.2384	2874.9971	436.8474	1676.2284
307.3908	2850.6621	436.3117	1674.9452
307.5432	2899.3125	436.7581	1673.6854
307.6956	2899.9971	436.2054	1672.4178
307.8480	2875.4929	435.8021	1671.1815
308.0004	2817.3123	435.8912	1669.9618
308.1528	2815.0051	435.2044	1668.7196
308.3052	2856.5044	435.4431	1667.4774
308.4576	2891.6255	435.7607	1666.2352
308.6100	2894.9946	436.1200	1664.9940
308.7624	2851.8118	436.5504	1663.7509
308.9148	2844.9844	437.0035	1662.5135
309.0672	2717.1360	437.3106	1661.2870
309.2196	2806.8784	437.1814	1660.0673
309.3720	2834.9973	436.6819	1658.8387
309.5244	2812.0010	436.4910	1657.6073
309.6768	2819.9695	436.4342	1656.3671
309.8292	2825.0090	436.7928	1655.1249
309.9816	2899.5037	437.2755	1653.8993
310.1340	2929.9910	437.0440	1652.6522
310.2864	2856.2480	437.7774	1651.4159
310.4388	2839.5012	438.1569	1650.1913
310.5912	2850.0068	438.0669	1648.9579
310.7436	2904.9966	438.2917	1647.7323
310.8960	2877.8699	438.2390	1646.5135
311.0484	2835.0034	437.8333	1645.2919
311.2008	2862.6902	437.4177	1644.0663
311.3532	2884.9954	437.2409	1642.8358
311.5056	2846.3687	437.2518	1641.5995
311.6580	2795.1543	437.5327	1640.3680
311.8104	2779.9985	437.6314	1639.1464
311.9628	2768.5996	437.2076	1637.9158
312.1152	2792.1367	437.1750	1636.6804
312.2676	2840.0068	437.4849	1635.4500
312.4200	2867.8853	437.5253	1634.2214
312.5724	2909.9841	437.3909	1633.0007
312.7248	2845.2322	436.9165	1631.7732
312.8772	2772.5203	436.7374	1630.5388
313.0296	2855.0059	436.8420	1629.3123
313.1820	2879.0706	436.6017	1628.0701
313.3344	2912.4861	437.0940	1626.8298
313.4868	2855.0010	437.5753	1625.5964
313.6392	2858.6433	437.8091	1624.3718
313.7916	2869.9971	437.5820	1623.1482
313.9440	2857.7405	437.3090	1621.9041
314.0964	2818.3215	437.8929	1620.6677
314.2488	2854.9993	438.4086	1619.4431
314.4012	2852.0835	438.2192	1618.2039
314.5536	2809.7073	438.7420	1616.9822
314.7060	2635.0054	438.5663	1615.7400
314.8584	2657.3069	439.3444	1614.4958
315.0108	2889.9998	440.2493	1613.2537
315.1632	2889.0107	441.2554	1612.0125
315.3156	2869.2754	442.3113	1610.7878
315.4680	2845.0000	442.7925	1609.5505
315.6204	2844.9954	443.9186	1608.3357
315.7728	2825.5803	444.0846	1607.1316
315.9252	2834.5156	443.7246	1605.9343
316.0776	2835.0056	442.9566	1604.7156
316.2300	2857.8130	443.1686	1603.4919
316.3824	2859.9604	443.5386	1602.2722
316.5348	2698.2444	443.9198	1601.0613
316.6872	2675.0000	443.8699	1599.8376
316.8396	2675.0159	444.4420	1598.6121
316.9920	2740.2710	445.2151	1597.4099
317.1444	2826.6294	444.9555	1596.2117
317.2968	2844.9705	444.4346	1595.0134
317.4492	2723.8655	443.7721	1593.8074
317.6016	2684.9868	443.4533	1592.5974
317.7540	2631.1265	443.2601	1591.3875
317.9064	2893.0298	443.0470	1590.1765
318.0588	3014.9653	442.8388	1588.9763
318.2112	2872.9822	442.1526	1587.7791
318.3636	2800.0090	441.1644	1586.5808
318.5160	2837.2644	440.0800	1585.3552
318.6684	2896.1309	440.2015	1584.1267
318.8208	2919.9841	440.5757	1582.9031
318.9732	2855.2529	440.5582	1581.6843
319.1256	2867.5129	440.4895	1580.4646
319.2780	2919.9890	440.4158	1579.2439
319.4304	2874.4893	440.3293	1578.0242
319.5828	2830.0005	440.2311	1576.8044
319.7352	2832.3311	440.1562	1575.5837
319.8876	2843.9246	440.0836	1574.3630
320.0400	2855.0027	439.9902	1573.1433
320.1924	2810.1082	439.8696	1571.9119
320.3448	2741.1079	440.1576	1570.6794
320.4972	2735.0171	440.7273	1569.4597
320.6496	2805.0317	440.7099	1568.2371
320.8020	2934.9788	440.6901	1567.0193
320.9544	2847.9690	440.6516	1565.8044
321.1068	2720.5391	440.3418	1564.5916
321.2592	2880.0071	439.8969	1563.3533
321.4116	2909.0210	440.6374	1562.1199
321.5640	2994.9944	441.3590	1560.9060
321.7164	2971.4785	441.0359	1559.6990
321.8688	2883.0527	440.3282	1558.4832
322.0212	2874.9961	440.0124	1557.2556
322.1736	2858.7334	440.2719	1556.0164
322.3260	2791.0327	441.1199	1554.7976
322.4784	2924.9973	441.0751	1553.5945
322.6308	2914.3508	440.1756	1552.3728
322.7832	2815.0002	440.2579	1551.1580
322.9356	2815.5884	439.8472	1549.9353
323.0880	2825.5972	439.7528	1548.6931
323.2404	2840.0000	440.7174	1547.4734
323.3928	2839.9963	440.6988	1546.2422
323.5452	2825.2585	441.2083	1544.9781
323.6976	2860.0000	441.8318	1543.7272
323.8500	2860.3005	441.9227	1542.4744
324.0024	2875.0000	442.0479	1541.2438
324.1548	2874.5122	441.0900	1539.9899
324.3072	2860.5815	441.1713	1538.7389
324.4596	2874.9988	441.1685	1537.4869
324.6120	2870.3572	441.2127	1536.2350
324.7644	2797.5496	441.2392	1534.9840
324.9168	2999.9976	441.3244	1533.7156
325.0692	2989.7170	442.1242	1532.4734
325.2216	2854.9990	441.7632	1531.2262
325.3740	2851.2388	441.6319	1529.9752
325.5264	2805.4890	441.6931	1528.7233
325.6788	2760.0017	441.7681	1527.4713
325.8312	2766.7017	441.8998	1526.2184
325.9836	2824.9939	442.0508	1524.9656
326.1360	2800.2056	442.1820	1523.7214
326.2884	2617.9514	441.9515	1522.4821
326.4408	2675.0078	441.4107	1521.2203
326.5932	2706.7937	441.9952	1519.9646
326.7456	2885.9644	442.3206	1518.7302
326.8980	2740.0005	441.6097	1517.4988
327.0504	2742.3157	440.6234	1516.2555
327.2028	2755.0071	440.0944	1514.9948
327.3552	2783.5322	440.4537	1513.7419
327.5076	2915.4890	440.4263	1512.4929
327.6600	2869.9983	440.1976	1511.2574
327.8124	2862.5547	439.1432	1510.0035
327.9648	2830.9619	439.0527	1508.7301
328.1172	2835.0020	439.8362	1507.4567
328.2696	2843.2266	440.6909	1506.1970
328.4220	2874.9890	441.0372	1504.9498
328.5744	2830.2131	440.7114	1503.6910
328.7268	2679.0076	441.0541	1502.4264
328.8792	2710.0105	441.7224	1501.1746
329.0316	2752.7732	441.8477	1499.9255
329.1840	2847.4678	441.7086	1498.6910
329.3364	2714.9988	440.9603	1497.4381
329.4888	2709.8557	440.9948	1496.1862
329.6412	2695.0168	441.0087	1494.9342
329.7936	2763.7869	440.9990	1493.6803
329.9460	2914.2271	441.0665	1492.4265
330.0984	2819.9990	441.2301	1491.1764
330.2508	2815.6692	441.0656	1489.9254
330.4032	2805.0088	441.1038	1488.6725
330.5556	2841.2629	441.1350	1487.4205
330.7080	2894.2332	441.1070	1486.1696
330.8604	2825.0012	441.1087	1484.9166
331.0128	2829.8049	441.1456	1483.6648
331.1652	2799.1045	441.1878	1482.4158
331.3176	2714.9958	441.0241	1481.1705
331.4700	2697.9919	440.7242	1479.9108
331.6224	2665.0120	441.0013	1478.6530
331.7748	2714.3870	441.3022	1477.4001
331.9272	2763.6069	441.4459	1476.1500
332.0796	2690.0151	441.3337	1474.8990
332.2320	2751.5254	441.3708	1473.6471
332.3844	2855.0000	441.4360	1472.3943
332.5368	2855.0010	441.5332	1471.1492
332.6892	2858.9077	441.2133	1469.9117
332.8416	2865.0134	440.5338	1468.6588
332.9940	2919.6272	440.4523	1467.4069
333.1464	2928.2249	440.3649	1466.1442
333.2988	2824.9922	440.7707	1464.8785
333.4512	2793.3135	441.4265	1463.6188
333.6036	2797.2654	441.9684	1462.3630
333.7560	2860.0076	442.2337	1461.1248
333.9084	2890.9470	441.7783	1459.8806
334.0608	2929.9739	441.4026	1458.6492
334.2132	2822.9851	440.4597	1457.4088
334.3656	2762.0190	439.7752	1456.1481
334.5180	2840.0000	439.9659	1454.8766
334.6704	2839.9924	440.8249	1453.6110
334.8228	2808.7424	441.3881	1452.3580
334.9752	2775.0042	441.6089	1451.1041
335.1276	2792.2544	441.6926	1449.8531
335.2800	2810.0044	441.7627	1448.6013
335.4324	2827.7649	441.8683	1447.3513
335.5848	2888.6350	441.8712	1446.1101
335.7372	2929.9897	441.4557	1444.8688
335.8896	2887.9282	440.9742	1443.6178
336.0420	2850.0012	440.9285	1442.3639
336.1944	2855.3972	441.0222	1441.1110
336.3468	2914.5112	441.0605	1439.8571
336.4992	2959.9912	441.1160	1438.6012
336.6516	2923.7312	441.3197	1437.3503
336.8040	2846.9910	441.3233	1436.1022
336.9564	2809.9966	441.2182	1434.8375
337.1088	2795.5598	441.8802	1433.5867
337.2612	2785.0051	441.8611	1432.3445
337.4136	2805.6626	441.5549	1431.0974
337.5660	2831.9082	441.3068	1429.8580
337.7184	2839.9724	440.7640	1428.6051
337.8708	2727.2842	440.6917	1427.3541
338.0232	2867.5325	440.5998	1426.0934
338.1756	3000.0076	441.1255	1424.8307
338.3280	3031.3796	441.5953	1423.5769
338.4804	3049.9741	441.7437	1422.3376
338.6328	2944.2441	441.1479	1421.0964
338.7852	2920.6296	440.7404	1419.8463
338.9376	2939.9895	440.4899	1418.5914
339.0900	2897.0571	440.5066	1417.3385
339.2424	2875.0083	440.5851	1416.0846
339.3948	2908.6099	440.5635	1414.8326
339.5472	2846.8660	440.5221	1413.5797
339.6996	2810.0024	440.4747	1412.3278
339.8520	2820.3909	440.4204	1411.0748
340.0044	2821.5073	440.3585	1409.8239
340.1568	2819.9973	440.2874	1408.5701
340.3092	2809.3271	440.2061	1407.3287
340.4616	2804.9824	439.5074	1406.0680
340.6140	2732.5103	439.8849	1404.7946
340.7664	2774.3813	440.6730	1403.5377
340.9188	2800.0354	440.8391	1402.2751
341.0712	2944.9976	441.4361	1401.0291
341.2236	2934.9951	441.0979	1399.7838
341.3760	2914.9954	440.7292	1398.5289
341.5284	2895.9360	440.8417	1397.2770
341.6808	2890.0322	440.9002	1396.0055
341.8332	3021.7373	441.7744	1394.7487
341.9856	2969.9939	442.1581	1393.4949
342.1380	2944.9873	442.3656	1392.2615
342.2904	2893.3269	441.6885	1391.0133
342.4428	2952.1294	441.5352	1389.7604
342.5952	2969.9712	441.6643	1388.5084
342.7476	2851.8684	441.7908	1387.2535
342.9000	2825.0090	441.9673	1386.0026
343.0524	2862.2458	442.1368	1384.7506
343.2048	2844.9988	442.2583	1383.4977
343.3572	2839.9731	442.4691	1382.2419
343.5096	2729.9951	442.9608	1380.9928
343.6620	2710.0471	443.0730	1379.7399
343.8144	2903.2725	443.3730	1378.4871
343.9668	2995.5647	443.7386	1377.2537
344.1192	3004.9722	443.1429	1376.0035
344.2716	2890.8743	443.3236	1374.7516
344.4240	2888.2661	443.6791	1373.4987
344.5764	2890.0054	444.0857	1372.2477
344.7288	2912.4382	444.5957	1370.9841
344.8812	2914.9956	445.6391	1369.7399
345.0336	2896.7595	445.8684	1368.4890
345.1860	2807.8730	446.5391	1367.2556
345.3384	2799.9919	446.3108	1366.0261
345.4908	2767.4683	445.9306	1364.7966
345.6432	2764.9746	445.5189	1363.5505
345.7956	2661.3909	445.8293	1362.3083
345.9480	2726.1260	446.0186	1361.0641
346.1004	2730.0576	446.4429	1359.8113
346.2528	2965.7073	447.1844	1358.5798
346.4052	2790.9985	446.9955	1357.3455
346.5576	2785.0181	447.0181	1356.0994
346.7100	2858.5627	447.5333	1354.8699
346.8624	2860.0364	447.3682	1353.6375
347.0148	3008.9636	447.1647	1352.4080
347.1672	2860.0000	446.9053	1351.1777
347.3196	2860.1997	446.6329	1349.9685
347.4720	2910.0002	445.3723	1348.7302
347.6244	2911.1497	445.4315	1347.4939
347.7768	3011.9507	445.5537	1346.2517
347.9292	2809.9998	445.9267	1345.0017
348.0816	2808.5481	446.5799	1343.7732
348.2340	2749.7952	446.2923	1342.5271
348.3864	2934.9983	447.0397	1341.2996
348.5388	2928.2017	446.7885	1340.0720
348.6912	2730.0012	446.4769	1338.8455
348.8436	2734.5256	446.1444	1337.6169
348.9960	2839.7800	445.7904	1336.3699
349.1484	2834.9998	446.4720	1335.1316
349.3008	2834.2153	446.7142	1333.8923
349.4532	2820.0022	447.0204	1332.6462
349.6056	2828.7522	447.7916	1331.4197
349.7580	2970.6272	447.6735	1330.1912
349.9104	2979.9978	447.5141	1328.9646
350.0628	2970.4709	447.3258	1327.7380
350.2152	2851.6453	447.0801	1326.5017
350.3676	2935.0002	447.3400	1325.2615
350.5200	2936.2222	447.7753	1324.0115
350.6724	2949.9963	448.7671	1322.7664
350.8248	2935.2161	449.7789	1321.5398
350.9772	2796.5278	449.9213	1320.3142
351.1296	2909.9990	450.0516	1319.0925
351.2820	2905.4902	449.9486	1317.8611
351.4344	2864.9993	450.2579	1316.6501
351.5868	2862.3062	449.6210	1315.4294
351.7392	2836.1174	449.4321	1314.2029
351.8916	2805.0042	449.5015	1312.9763
352.0440	2821.5303	449.6013	1311.7478
352.1964	2945.0024	449.8362	1310.5007
352.3488	2955.0134	450.8920	1309.2917
352.5012	3009.4746	450.3618	1308.0691
352.6536	2905.0020	450.3054	1306.8464
352.8060	2912.5107	450.3144	1305.6365
352.9584	2956.4636	449.4946	1304.4099
353.1108	2934.9971	449.5925	1303.1843
353.2632	2923.2334	449.7778	1301.9470
353.4156	2855.0022	450.3633	1300.7332
353.5680	2863.5681	449.9477	1299.5212
353.7204	2886.2192	449.2454	1298.3015
353.8728	2760.0027	448.9964	1297.0759
354.0252	2770.8257	448.9167	1295.8542
354.1776	2825.0039	448.6002	1294.6218
354.3300	2840.6387	448.8821	1293.4119
354.4824	2896.4790	447.8937	1292.1882
354.6348	2810.0071	447.7130	1290.9646
354.7872	2838.6558	447.3485	1289.7527
354.9396	2965.0012	446.3557	1288.5261
355.0920	2969.8140	445.9036	1287.2937
355.2444	2975.3604	445.7173	1286.0857
355.3968	2915.0049	444.4238	1284.8474
355.5492	2935.3945	444.3669	1283.6121
355.7016	3014.9976	444.1089	1282.3826
355.8540	3004.4922	443.4990	1281.1335
356.0064	2972.5068	443.9635	1279.8923
356.1588	2999.9897	443.9883	1278.6443
356.3112	2957.9587	444.3764	1277.4031
356.4636	2788.6069	444.4737	1276.1677
356.6160	2715.0139	444.3312	1274.9226
356.7684	2772.0459	444.6141	1273.6882
356.9208	2959.9980	444.3838	1272.4509
357.0732	2951.5828	444.2975	1271.2126
357.2256	2906.7361	444.1297	1269.9705
357.3780	2849.9963	444.3394	1268.7361
357.5304	2834.9265	444.1522	1267.4900
357.6828	2790.0149	444.4354	1266.2439
357.8352	2850.7847	444.7126	1265.0164
357.9876	2992.2275	444.2043	1263.7809
358.1400	2899.9978	444.1205	1262.5291
358.2924	2890.5605	444.6117	1261.2898
358.4448	2882.7615	444.6129	1260.0515
358.5972	2929.9951	444.6144	1258.8123
358.7496	2910.3628	444.7664	1257.5681
358.9020	2860.0071	445.0055	1256.3406
359.0544	2888.7595	444.4632	1255.1052
359.2068	2927.8560	444.1669	1253.8572
359.3592	2849.9968	444.6384	1252.6160
359.5116	2836.5547	444.8794	1251.3826
359.6640	2805.0076	444.6622	1250.1394
359.8164	2835.6409	444.8531	1248.9128
359.9688	2900.3569	444.2709	1247.6794
360.1212	2889.9907	443.9793	1246.4363
360.2736	2851.8633	444.0595	1245.2078
360.4260	2803.7673	443.4392	1243.9744
360.5784	2875.0049	443.0178	1242.7371
360.7308	2894.6973	442.6886	1241.4998
360.8832	2935.0007	442.4265	1240.2496
361.0356	2938.3606	442.6780	1238.9977
361.1880	2943.2961	443.0514	1237.7439
361.3404	2939.9924	443.6359	1236.4968
361.4928	2908.7356	444.0151	1235.2537
361.6452	2850.0078	444.1186	1234.0125
361.7976	2881.8875	444.1763	1232.7771
361.9500	2932.8406	443.9223	1231.5271
362.1024	2919.9822	444.3950	1230.2791
362.2548	2846.9834	444.9034	1229.0291
362.4072	2779.0247	445.4844	1227.7830
362.5596	2879.9954	446.0445	1226.5398
362.7120	2861.1799	446.4023	1225.3005
362.8644	2830.0037	446.7513	1224.0544
363.0168	2845.3811	447.4692	1222.8113
363.1692	2870.0000	448.0157	1221.5847
363.3216	2870.0110	447.9915	1220.3474
363.4740	2915.3862	448.3634	1219.1033
363.6264	2961.0537	449.2563	1217.8621
363.7788	2924.9966	449.9953	1216.6326
363.9312	2910.7761	450.2802	1215.4041
364.0836	2890.0005	450.5730	1214.1716
364.2360	2892.0693	451.1410	1212.9412
364.3884	2920.0068	451.6441	1211.7322
364.5408	2954.9922	450.9723	1210.5261
364.6932	2923.1145	450.2274	1209.3220
364.8456	2879.9827	449.2095	1208.1121
364.9980	2808.7510	448.4613	1206.8875
365.1504	2813.0310	448.2242	1205.6599
365.3028	2939.9849	448.1287	1204.4333
365.4552	2878.1060	448.0116	1203.1970
365.6076	2800.0083	448.3883	1201.9578
365.7600	2833.7307	448.9733	1200.7185
365.9124	2754.7146	449.6754	1199.4773
366.0648	2610.0276	450.4688	1198.2546
366.2172	2723.0505	450.5025	1197.0193
366.3696	2929.5210	451.2328	1195.7781
366.5220	3014.9851	452.2155	1194.5554
366.6744	2953.4834	452.4729	1193.3396
366.8268	2884.9988	452.4318	1192.1111
366.9792	2880.2302	453.0592	1190.8796
367.1316	2991.0303	453.9634	1189.6589
367.2840	3114.9592	454.2588	1188.4509
367.4364	2947.9578	454.1555	1187.2449
367.5888	2774.9836	453.7453	1186.0388
367.7412	2707.7581	453.2644	1184.8250
367.8936	2740.5244	453.2765	1183.5964
368.0460	2840.0081	453.9074	1182.3748
368.1984	2873.0703	454.3585	1181.1716
368.3508	2904.9976	453.9732	1179.9714
368.5032	2894.6392	453.2154	1178.7683
368.6556	2825.1116	452.6304	1177.5515
368.8080	2770.0225	452.6049	1176.3250
368.9604	2862.2703	453.1531	1175.1101
369.1128	2944.9988	453.1411	1173.8972
369.2652	2939.6277	453.0322	1172.6804
369.4176	2886.4900	453.0071	1171.4734
369.5700	2845.0227	452.5732	1170.2644
369.7224	2937.7688	452.2581	1169.0535
369.8748	3014.9893	451.8040	1167.8435
370.0272	2970.7209	451.3606	1166.6208
370.1796	2851.3589	451.4702	1165.3943
370.3320	2785.0193	451.8547	1164.1746
370.4844	2864.0149	451.9368	1162.9470
370.6368	2924.9707	452.4377	1161.7136
370.7892	2804.7366	453.2376	1160.4988
370.9416	2749.5063	453.2067	1159.2791
371.0940	2775.0242	453.4948	1158.0652
371.2464	2874.0173	453.4160	1156.8640
371.3988	2944.9668	452.7322	1155.6453
371.5512	2809.0017	452.7744	1154.4324
371.7036	2816.0168	452.6534	1153.2273
371.8560	2885.0183	452.0242	1152.0232
372.0084	2960.2622	451.2980	1150.8083
372.1608	3009.9756	450.9663	1149.5896
372.3132	2909.4895	450.9084	1148.3679
372.4656	2866.4409	450.8911	1147.1365
372.6180	2880.0098	451.4650	1145.9001
372.7704	2920.3079	452.2661	1144.6824
372.9228	2901.3062	452.3104	1143.4656
373.0752	2874.9893	452.2440	1142.2566
373.2276	2830.8062	451.8438	1141.0505
373.3800	2805.0032	451.0921	1139.8318
373.5324	2817.7886	451.0118	1138.6033
373.6848	2847.4719	451.3737	1137.3884
373.8372	2860.0032	451.1802	1136.1697
373.9896	2873.0017	451.0148	1134.9587
374.1420	2879.9961	450.4479	1133.7400
374.2944	2863.5603	450.2867	1132.5134
374.4468	2855.0000	450.5280	1131.2966
374.5992	2855.0195	450.1866	1130.0808
374.7516	2935.1348	449.8723	1128.8542
374.9040	2974.9744	449.9231	1127.6257
375.0564	2870.3875	450.1215	1126.4001
375.2088	2921.7617	450.3124	1125.1716
375.3612	2969.9783	450.5409	1123.9441
375.5136	2880.7400	450.8014	1122.7195
375.6660	2840.0076	451.0902	1121.5056
375.8184	2871.1721	450.5872	1120.2869
375.9708	2808.2419	450.4583	1119.0759
376.1232	2774.9863	449.8669	1117.8542
376.2756	2718.6191	449.6704	1116.6394
376.4280	2695.0139	449.1560	1115.4226
376.5804	2752.0266	448.7216	1114.1960
376.7328	2860.8833	448.6584	1112.9773
376.8852	2894.9805	448.1983	1111.7458
377.0376	2815.3269	448.3676	1110.4958
377.1900	2617.9846	449.4981	1109.2498
377.3424	2555.0654	450.6088	1108.0164
377.4948	2823.0237	451.1401	1106.7908
377.6472	2920.0081	451.4724	1105.5798
377.7996	2953.3606	450.9572	1104.3865
377.9520	2894.2441	449.4058	1103.1921
378.1044	2870.0020	447.8380	1101.9724
378.2568	2877.5317	447.3055	1100.7488
378.4092	2879.9805	446.8483	1099.4998
378.5616	2800.2681	447.5834	1098.2692
378.7140	2874.2576	447.7368	1097.0134
378.8664	2904.9915	449.1231	1095.7673
379.0188	2870.3101	450.1158	1094.5398
379.1712	2859.9976	450.2242	1093.3142
379.3236	2840.5166	450.3550	1092.0974
379.4760	2780.2463	450.1014	1090.8806
379.6284	2765.0059	449.6989	1089.6726
379.7808	2788.6890	448.7560	1088.4509
379.9332	2795.0010	448.5307	1087.2429
380.0856	2798.9836	447.5451	1086.0242
380.2380	2795.9919	446.9324	1084.8123
380.3904	2795.0317	445.8699	1083.5876
380.5428	2924.4966	445.2389	1082.3611
380.6952	2910.3726	444.7550	1081.1248
380.8476	2899.9829	444.6609	1079.8884
381.0000	2830.3713	444.6354	1078.6404
381.1524	2815.0122	445.0641	1077.3904
381.3048	2864.5691	445.6857	1076.1423
381.4572	2891.5945	446.3732	1074.8923
381.6096	2894.9827	447.1952	1073.6599
381.7620	2823.7466	447.2155	1072.4333
381.9144	2810.0000	446.9460	1071.2078
382.0668	2809.9856	446.6053	1069.9666
382.2192	2750.6223	446.9939	1068.7419
382.3716	2740.0188	446.6743	1067.5056
382.5240	2817.1282	446.8609	1066.2771
382.6764	2830.0000	446.6614	1065.0515
382.8288	2829.9937	446.3209	1063.8240
382.9812	2803.9678	445.9390	1062.5953
383.1336	2800.0266	445.5631	1061.3357
383.2860	2909.3831	446.8071	1060.0974
383.4384	2942.5630	447.0304	1058.8533
383.5908	2944.9924	447.8143	1057.6228
383.7432	2913.9990	447.7859	1056.4089
383.8956	2909.9924	446.8831	1055.1892
384.0480	2878.7524	446.2705	1053.9626
384.2004	2888.4536	445.8676	1052.7341
384.3528	2889.9746	445.6836	1051.4919
384.5052	2785.9973	446.0367	1050.2556
384.6576	2775.0034	445.9851	1049.0173
384.8100	2788.6677	446.1659	1047.7957
384.9624	2771.6870	445.5674	1046.5789
385.1148	2770.0068	444.5459	1045.3533
385.2672	2797.7004	443.8779	1044.1267
385.4196	2850.9385	443.1617	1042.9001
385.5720	2854.9897	442.3789	1041.6716
385.7244	2812.9993	441.4740	1040.4451
385.8768	2809.9897	440.4146	1039.1951
386.0292	2767.6370	440.2676	1037.9470
386.1816	2816.9382	440.2428	1036.6990
