HOLE:	984b
LEG:	162
TOP:	98.145599
BOTTOM:	502.462799

DEPTH	SGR	CGR	THOR	URAN	POTA	W1NG	W2NG	W3NG	W4NG	W5NG
299.7708	25.9025	17.7880	1.8779	0.9167	0.6647	52.8117	18.8910	5.8709	0.7891	0.2472
299.9232	26.0759	16.8726	1.7147	1.0397	0.6437	46.3170	21.5625	4.1918	0.5312	1.0479
300.0756	26.6234	15.9766	1.5072	1.2028	0.6325	50.8914	21.5541	7.3906	0.0000	1.0448
300.2280	27.1076	15.5368	1.3553	1.3072	0.6369	57.6192	16.8380	7.3200	0.0001	0.2940
300.3804	27.0890	14.9815	1.2141	1.3678	0.6325	53.7804	17.8288	4.4221	0.5763	0.8171
300.5328	27.8203	14.8284	1.1380	1.4677	0.6386	46.7465	23.6955	6.3127	1.5782	0.7891
300.6852	29.7195	15.8670	1.2140	1.5650	0.6841	49.8292	25.4762	7.5548	1.8887	1.0996
300.8376	30.2275	16.6224	1.3251	1.5370	0.7061	58.3277	22.7578	8.1989	2.3698	0.9394
300.9900	28.9436	16.6082	1.4410	1.3936	0.6824	54.6398	22.4884	5.7635	1.7245	0.6973
301.1424	26.3380	15.5038	1.4697	1.2240	0.6124	48.0544	23.0857	4.2031	0.4736	1.2890
301.2948	24.1311	14.5590	1.4986	1.0814	0.5516	45.7808	21.4840	4.2150	0.0000	0.4375
301.4472	23.2441	14.5959	1.5666	0.9770	0.5404	42.2506	18.3280	5.5284	0.3614	0.3613
301.5996	23.3017	14.4730	1.5974	0.9974	0.5271	47.3654	17.2183	5.1534	0.7894	0.4169
301.7520	24.3159	14.3522	1.6047	1.1256	0.5186	52.6711	13.7820	5.6720	0.4073	0.0000
301.9044	24.6558	13.5714	1.5354	1.2522	0.4869	46.5928	20.1100	6.4906	0.7852	0.0000
302.0568	24.7325	13.2448	1.4751	1.2978	0.4798	39.1882	24.8679	5.5095	0.7733	0.4034
302.2092	24.3984	13.1954	1.4368	1.2656	0.4845	45.1022	22.4133	3.4962	0.0001	1.2042
302.3616	26.3353	15.0612	1.6123	1.2737	0.5584	49.9705	16.2894	4.0665	0.4249	2.0038
302.5140	29.7631	18.4879	1.9929	1.2738	0.6828	64.5941	18.9855	5.2362	1.2726	1.0644
302.6664	32.8417	21.7028	2.2833	1.2584	0.8126	67.0782	27.8982	7.9686	2.0624	0.8907
302.8188	33.1194	22.5991	2.3368	1.1885	0.8542	67.5311	26.2418	7.0778	1.0019	1.1241
302.9712	31.2054	21.2680	2.1312	1.1227	0.8173	66.2728	22.8995	4.2728	0.4659	1.7187
303.1236	30.2995	20.2977	2.0038	1.1299	0.7860	60.9375	20.5083	6.8047	0.7896	0.9375
303.2760	30.5491	20.1417	1.9858	1.1758	0.7805	60.9530	24.7896	7.2226	1.7636	0.9746
303.4284	32.2605	20.6710	2.0644	1.3093	0.7958	60.0925	29.4197	6.8146	0.8770	0.5840
303.5808	32.5018	20.5850	2.1341	1.3463	0.7770	66.1561	27.8626	7.8965	1.6093	0.5361
303.7332	32.4904	20.7822	2.2118	1.3227	0.7731	65.0314	22.1326	8.0498	0.8595	0.2873
303.8856	31.8054	20.5228	2.1906	1.2746	0.7622	66.0381	20.7860	7.8918	1.5839	1.5839
304.0380	31.7736	20.6128	2.1627	1.2609	0.7729	58.1876	27.7809	9.5077	1.2890	1.2891
304.1904	31.3737	20.3088	2.0911	1.2500	0.7694	59.1955	24.7495	8.6155	0.7895	1.8905
304.3428	31.2126	20.8483	2.1307	1.1709	0.7930	61.0446	20.9939	10.6990	0.2306	0.6894
304.4952	29.7573	19.9154	1.9825	1.1119	0.7679	66.5067	19.3900	8.9922	1.7109	0.5712
304.6476	28.1641	18.6189	1.8329	1.0783	0.7220	57.6403	14.2971	9.0504	1.2070	0.2090
304.8000	26.5880	17.3566	1.7049	1.0429	0.6738	55.2676	16.2739	6.1210	0.8220	0.0001
304.9524	26.0040	17.3740	1.7828	0.9750	0.6594	55.0431	20.1797	5.1943	1.3429	0.5722
305.1048	28.0565	19.6558	2.0444	0.9490	0.7406	47.8530	20.2303	6.9963	2.2753	0.1692
305.2572	32.9918	23.4963	2.4676	1.0727	0.8806	59.4389	27.2352	9.0471	1.7724	1.8635
305.4096	36.5299	25.8939	2.6920	1.2016	0.9759	82.8112	29.8412	12.6358	1.5786	2.3680
305.5620	36.7790	26.5634	2.7658	1.1541	1.0003	71.8897	32.7183	5.2034	0.2911	1.1192
305.7144	34.9564	26.2145	2.7368	0.9876	0.9857	64.7087	28.6092	7.7655	0.6544	1.4511
305.8668	35.4279	28.3469	3.0638	0.8000	1.0452	78.1402	27.5122	6.9828	1.5272	0.9512
306.0192	35.4165	29.4808	3.2322	0.6706	1.0780	74.4993	31.6593	10.4177	0.2423	1.4705
306.1716	30.9200	26.8471	2.9856	0.4601	0.9733	68.6308	24.8348	8.3078	1.3711	0.2091
306.3240	26.9227	23.8342	2.6353	0.3489	0.8671	52.1246	15.2974	1.6726	1.6557	1.4668
306.4764	24.0323	21.7507	2.3971	0.2578	0.7929	49.0612	19.8597	7.8591	0.8828	1.5883
306.6288	25.3351	23.8446	2.6110	0.1684	0.8725	46.1267	22.3177	5.3402	0.8292	1.6583
306.7812	25.4602	25.2264	2.6940	0.0264	0.9366	60.3591	17.0394	8.3902	0.7930	0.1308
306.9336	26.4412	26.4415	2.7495	0.0000	0.9964	58.5239	19.7656	5.2381	0.8301	0.0001
307.0860	27.0235	26.6970	2.6861	0.0369	1.0238	62.1596	19.7531	4.0049	0.7917	0.7492
307.2384	29.4736	28.8986	2.8591	0.0650	1.1178	57.7400	20.8071	12.1638	0.0323	2.4336
307.3908	34.4305	33.9795	3.4418	0.0510	1.2985	71.4549	24.3725	10.3205	0.7685	2.3715
307.5432	36.8127	35.5566	3.7122	0.1419	1.3369	85.6388	35.6709	11.6468	0.0108	3.3190
307.6956	36.7332	34.4306	3.7367	0.2601	1.2665	71.0059	27.6129	14.2006	0.7889	0.7890
307.8480	34.4338	31.7575	3.5009	0.3023	1.1575	70.8368	23.4141	9.2660	0.0160	0.8325
308.0004	33.1073	30.1933	3.3315	0.3292	1.0998	71.6615	23.3424	12.3749	3.2028	0.8337
308.1528	29.7121	26.4523	2.8636	0.3683	0.9745	66.6852	21.4544	11.1461	0.1953	0.7928
308.3052	27.4571	23.0902	2.5090	0.4933	0.8488	47.4382	15.5008	7.7778	0.0001	0.8300
308.4576	25.9254	21.0978	2.3280	0.5454	0.7685	52.8903	22.1254	11.4173	0.7130	0.7932
308.6100	28.2683	22.9290	2.5974	0.6032	0.8219	50.1773	25.6790	5.5626	1.4862	0.0919
308.7624	28.9656	22.2977	2.5500	0.7533	0.7945	62.7183	19.9145	6.7832	0.2148	0.6827
308.9148	28.7041	20.3690	2.3091	0.9416	0.7298	59.3657	23.3747	6.7395	0.0004	1.5313
309.0672	28.5676	17.6051	1.9441	1.2385	0.6410	47.3291	20.5119	4.4220	3.2577	2.2460
309.2196	29.2427	16.5060	1.8191	1.4389	0.6017	55.1879	21.6472	5.2208	2.6757	1.0957
309.3720	31.4867	17.6458	2.0139	1.5636	0.6296	58.8383	27.6556	5.7681	1.8173	0.8241
309.5244	30.6899	18.4248	2.2222	1.3856	0.6337	62.2100	21.9367	9.8278	0.9944	2.0076
309.6768	28.5535	18.1212	2.2876	1.1786	0.6031	54.8900	15.0081	6.9220	3.1523	0.5976
309.8292	26.3592	16.8930	2.2080	1.0694	0.5473	49.9645	17.0004	7.5703	2.8925	0.0002
309.9816	27.1648	16.1470	2.1792	1.2447	0.5096	47.3405	19.8912	7.4627	1.8477	1.6796
310.1340	28.4045	16.1032	2.1831	1.3897	0.5063	52.5630	24.8749	6.0176	2.1229	0.7364
310.2864	30.3546	16.8009	2.2764	1.5312	0.5285	56.3234	23.6680	6.0544	1.3106	1.0585
310.4388	31.5919	17.2056	2.3091	1.6253	0.5456	65.9376	23.9924	3.8359	1.3603	0.5527
310.5912	32.2022	17.7417	2.3096	1.6336	0.5767	66.9759	25.6601	3.4144	1.1132	0.0001
310.7436	31.8756	18.9385	2.3616	1.4615	0.6361	61.3593	25.4187	6.1254	0.8166	1.0197
310.8960	31.7288	21.1830	2.5125	1.1914	0.7370	60.6200	23.2966	9.6055	0.3408	2.0830
311.0484	30.8134	21.7127	2.5136	1.0281	0.7676	67.4526	21.1986	10.1462	0.4521	2.3682
311.2008	28.6743	20.4974	2.3018	0.9238	0.7387	63.1083	16.1564	7.7263	0.3515	2.3682
311.3532	26.5914	19.2959	2.1060	0.8242	0.7074	54.1607	17.4535	5.1679	0.0001	1.1034
311.5056	25.9602	19.7713	2.0798	0.6992	0.7403	58.3904	20.2660	4.4606	0.8145	0.0000
311.6580	25.7910	20.9609	2.1906	0.5457	0.7877	56.6556	23.5936	5.6936	1.2099	0.0000
311.8104	24.8327	21.3259	2.2422	0.3962	0.7987	50.9729	21.9995	7.2558	0.4375	0.0000
311.9628	24.0332	22.0855	2.3590	0.2200	0.8199	52.9056	17.8838	6.4607	0.7188	0.3595
312.1152	24.2021	23.4371	2.5437	0.0864	0.8621	53.5391	21.9861	5.4205	0.8885	0.7891
312.2676	24.5590	24.3699	2.6490	0.0214	0.8956	53.6168	20.9800	7.8479	0.0001	1.8477
312.4200	24.4675	23.7934	2.6109	0.0762	0.8696	52.0482	19.2145	8.8512	0.3146	2.0075
312.5724	24.9052	22.4205	2.4456	0.2807	0.8223	53.4542	17.8435	7.4114	0.7903	0.5978
312.7248	26.3602	21.4238	2.2744	0.5577	0.7981	57.6864	16.6809	8.3524	1.1056	1.0134
312.8772	27.9002	20.3788	2.0839	0.8497	0.7749	61.2816	21.8119	7.6559	1.6354	0.0001
313.0296	28.0293	19.8806	2.0178	0.9206	0.7589	62.7483	19.5154	6.2543	1.0740	0.2531
313.1820	26.9141	19.5502	2.0159	0.8319	0.7401	55.6559	18.7893	7.8117	0.0002	1.0266
313.3344	25.8165	19.7612	2.0959	0.6841	0.7365	54.2231	19.8733	4.6121	0.6683	1.8018
313.4868	25.0755	19.5835	2.1200	0.6204	0.7214	55.8585	13.1092	7.9303	1.9665	1.9666
313.6392	25.0414	19.4426	2.1419	0.6325	0.7089	52.1018	12.5642	10.6159	0.8227	1.0137
313.7916	24.3539	18.5325	2.0310	0.6577	0.6778	53.1856	19.6597	5.3560	1.1722	1.2263
313.9440	25.4882	17.8495	1.8831	0.8630	0.6673	45.2829	17.9387	7.4192	2.3113	0.3225
314.0964	25.6042	16.8683	1.7484	0.9869	0.6368	52.0659	22.9824	6.5658	1.5955	1.4412
314.2488	26.8345	16.7026	1.7719	1.1446	0.6225	50.1581	22.7533	4.0028	1.3923	0.6961
314.4012	26.2293	16.2198	1.7809	1.1308	0.5926	57.7320	20.4343	3.3890	0.2327	0.0001
314.5536	25.2108	15.2508	1.7303	1.1252	0.5461	47.9519	23.4750	4.8381	1.3805	0.2993
314.7060	25.7801	14.8589	1.7222	1.2338	0.5249	42.9099	16.9422	5.5594	0.0000	2.1167
314.8584	26.3285	14.1791	1.6391	1.3726	0.5018	57.7719	20.1761	5.8046	0.0695	0.0000
315.0108	26.7229	13.3438	1.4597	1.5115	0.4886	51.6783	21.6783	5.4734	0.7896	0.1078
315.1632	26.3836	12.7448	1.2979	1.5408	0.4857	46.1972	16.0520	4.7128	0.7924	1.5035
315.3156	29.8497	14.5876	1.3927	1.7242	0.5743	53.8003	21.1193	4.3688	0.8327	0.0226
315.4680	31.2811	15.9085	1.4979	1.7367	0.6304	67.6826	29.8720	11.0648	0.8211	0.7893
315.6204	32.2490	17.1684	1.5417	1.7037	0.6951	47.5971	17.5004	12.6160	3.9172	0.7898
315.7728	30.3512	17.1936	1.4986	1.4864	0.7051	61.2504	19.1140	7.6483	0.9263	1.6406
315.9252	31.0367	18.7308	1.6319	1.3902	0.7682	63.0671	21.9533	7.1235	3.0427	1.5824
316.0776	34.1326	22.1067	1.9541	1.3586	0.9012	57.9347	22.4920	9.0310	1.7697	0.1077
316.2300	37.8494	24.7005	2.1449	1.4855	1.0145	78.5947	31.5393	8.0125	2.3090	1.4413
316.3824	40.9231	26.1517	2.2505	1.6688	1.0782	82.5684	32.3400	11.4104	3.7751	0.8730
316.5348	41.7471	25.7259	2.1979	1.8100	1.0637	74.5345	27.3749	12.4148	2.6812	0.8275
316.6872	42.7634	26.0063	2.2331	1.8931	1.0731	87.6409	26.8401	11.2717	1.0388	0.1216
316.8396	42.5563	25.7576	2.2050	1.8978	1.0642	88.6804	35.7641	12.2709	0.1299	2.0896
316.9920	41.7794	24.5175	2.1311	1.9501	1.0066	75.5936	29.4841	10.0398	0.0005	1.1073
317.1444	38.5437	21.7854	1.9629	1.8932	0.8807	75.1398	28.2590	13.2416	1.8825	0.7895
317.2968	38.4922	20.2838	1.8238	2.0571	0.8208	71.8927	25.1050	10.9327	0.5293	0.8231
317.4492	38.7283	19.9482	1.7103	2.1216	0.8236	80.5470	23.2019	7.2117	0.5976	1.3975
317.6016	37.6653	19.8452	1.6633	2.0132	0.8269	80.9371	26.2890	10.2652	0.2071	1.6430
317.7540	33.2825	18.7926	1.5711	1.6370	0.7839	63.4649	25.9328	8.4014	0.5684	0.4688
317.9064	28.6526	17.6601	1.4974	1.2418	0.7325	47.5008	22.5269	4.3560	0.7904	0.5528
318.0588	26.9618	17.5014	1.4485	1.0688	0.7329	50.9071	20.7654	6.3717	1.8594	0.7888
318.2112	28.3124	18.7782	1.5561	1.0771	0.7860	54.4312	19.9887	8.9293	1.8455	0.2678
318.3636	29.2690	18.4765	1.5188	1.2192	0.7758	56.9330	21.5040	7.1406	1.1009	1.0683
318.5160	30.1646	16.9748	1.3828	1.4901	0.7152	54.5001	21.7768	7.1186	2.2776	0.6329
318.6684	30.8746	15.1037	1.2054	1.7817	0.6413	54.9649	23.6955	5.0472	3.1584	0.9491
318.8208	31.0604	13.5524	1.1032	1.9779	0.5712	54.9984	24.3424	6.3831	2.6980	0.6580
318.9732	33.3867	13.4974	1.1285	2.2469	0.5630	48.3235	26.7667	7.5472	1.5036	0.0003
319.1256	36.9559	13.1296	1.0884	2.6917	0.5495	61.3457	31.3316	9.0512	0.3799	1.2873
319.2780	40.6877	12.7863	1.0239	3.1521	0.5422	69.2340	29.7419	10.9363	0.4376	1.9998
319.4304	41.5171	11.8202	0.8851	3.3549	0.5134	67.6325	28.7497	10.9450	0.8113	1.2245
319.5828	39.9138	11.4015	0.8160	3.2211	0.5027	66.4837	27.7181	10.6685	1.1730	0.7893
319.7352	38.2162	11.4074	0.7851	3.0287	0.5091	63.5463	25.1157	8.9802	1.6202	0.4219
319.8876	36.5421	10.9262	0.7383	2.8939	0.4904	61.2645	27.0004	7.6799	0.9242	0.3526
320.0400	35.9272	10.7325	0.7054	2.8463	0.4856	56.4715	28.7475	6.5427	2.3597	0.4522
320.1924	34.5273	11.0375	0.7069	2.6537	0.5031	59.8570	28.1612	5.1827	3.6088	0.0001
320.3448	32.9126	12.3199	0.8345	2.3264	0.5525	58.1086	24.6013	5.7190	1.1241	0.3068
320.4972	31.1281	13.3387	0.9857	2.0097	0.5820	54.8821	23.3758	5.8212	1.5799	1.0810
320.6496	28.8796	12.7980	0.9922	1.8168	0.5492	52.1391	26.4979	5.5660	1.3193	1.0271
320.8020	27.5696	11.8801	0.9084	1.7725	0.5123	45.7281	21.9992	4.0965	1.0792	0.0000
320.9544	27.0186	10.9390	0.7623	1.8166	0.4864	51.9878	18.6265	5.1724	1.3338	0.0001
321.1068	26.2739	10.2659	0.6579	1.8085	0.4678	50.0922	24.7480	7.2967	0.5595	0.2423
321.2592	26.9582	9.4535	0.5539	1.9775	0.4411	43.6281	16.4671	6.3927	0.2151	0.6073
321.4116	25.4464	8.0096	0.5102	1.9699	0.3656	56.4350	17.5678	6.9056	1.1877	0.1993
321.5640	25.7976	7.7604	0.6094	2.0377	0.3315	46.3878	15.2183	4.1936	1.8140	0.6054
321.7164	25.0137	8.2888	0.7498	1.8895	0.3345	50.6575	13.3516	5.1124	0.0000	0.1682
321.8688	25.4653	9.7029	0.9059	1.7807	0.3860	55.8255	14.6499	5.5254	0.1535	1.0959
322.0212	28.3876	12.0899	1.0740	1.8412	0.4918	45.1759	20.8056	5.8715	0.9426	2.1012
322.1736	30.3723	13.8655	1.2233	1.8648	0.5657	61.7277	24.6627	7.6897	1.7774	0.7040
322.3260	33.0233	15.8520	1.3900	1.9399	0.6484	66.3594	18.9700	8.8635	2.0464	0.2269
322.4784	31.4896	16.3239	1.4755	1.7133	0.6590	65.2633	23.8999	9.7457	0.0000	1.4723
322.6308	30.3429	16.5691	1.5315	1.5561	0.6622	55.5710	21.9077	7.9390	0.0813	0.0000
322.7832	28.7644	15.9470	1.5230	1.4480	0.6277	58.1989	19.9944	8.0578	1.0749	0.0000
322.9356	32.0830	17.3078	1.7407	1.6692	0.6639	56.9255	20.1501	4.9658	3.9933	0.1392
323.0880	37.4843	20.4204	2.1887	1.9278	0.7566	71.7695	27.1109	8.6917	4.6793	2.3704
323.2404	44.4322	25.1766	2.8844	2.1754	0.8960	87.7443	33.2119	8.7588	3.1246	2.3217
323.3928	45.7528	26.5344	3.1293	2.1712	0.9267	96.2860	37.0946	12.6278	1.5784	0.0004
323.5452	42.6575	24.4262	2.8904	2.0596	0.8512	78.2144	33.3158	10.8461	0.8381	1.6599
323.6976	40.1466	21.7968	2.4776	2.0730	0.7796	60.3808	30.7647	12.6047	1.5804	0.8000
323.8500	36.6551	19.7807	2.2438	1.9063	0.7085	83.9941	26.8101	9.4212	1.5643	1.5643
324.0024	35.0972	18.8455	2.1657	1.8360	0.6694	59.7874	24.9469	6.7902	0.8330	0.8547
324.1548	33.2807	18.3470	2.1766	1.6871	0.6382	52.9882	23.5170	11.5185	0.8319	1.6129
324.3072	37.6103	20.7322	2.4818	1.9068	0.7168	68.6452	29.3053	7.1063	0.8500	0.0609
324.4596	41.2027	23.8587	2.8559	1.9594	0.8249	87.4284	31.7016	6.9681	2.2965	1.5798
324.6120	42.9340	25.8902	3.0100	1.9255	0.9128	81.9641	33.5294	4.3455	0.9185	1.6272
324.7644	40.3857	25.0962	2.7299	1.7273	0.9219	78.8343	25.8010	11.4484	3.2320	2.5382
324.9168	35.8969	22.6489	2.3309	1.4967	0.8583	72.0892	24.8031	8.0473	1.5791	3.0053
325.0692	32.5451	20.4124	2.0174	1.3707	0.7900	53.5649	18.4621	9.9483	1.5253	0.7332
325.2216	33.4055	20.4548	2.0308	1.4631	0.7898	63.3460	23.2287	6.1845	1.0141	0.0001
325.3740	37.4778	21.9149	2.1291	1.7582	0.8554	72.6210	31.9969	10.0073	2.8978	0.3250
325.5264	40.6663	23.5303	2.2397	1.9359	0.9276	72.3607	35.2631	7.8065	0.2976	3.5890
325.6788	40.8012	23.6124	2.1547	1.9419	0.9492	77.7176	25.1029	15.0772	3.2400	0.1507
325.8312	40.9488	24.5447	2.2421	1.8532	0.9862	73.0017	26.6573	15.2096	2.2126	1.5895
325.9836	37.5419	22.7190	2.0356	1.6746	0.9207	79.8382	31.0692	9.6908	0.8292	1.4840
326.1360	35.1251	21.4062	1.8555	1.5499	0.8799	57.2970	26.6141	7.2004	0.8810	0.0910
326.2884	34.5549	20.4675	1.6050	1.5915	0.8747	57.9434	29.8344	8.0883	1.5790	0.6932
326.4408	37.2084	21.8494	1.5987	1.7351	0.9564	82.0456	23.3639	9.9655	1.4823	0.0000
326.5932	38.7924	22.9921	1.6303	1.7850	1.0167	76.7426	25.9369	12.8038	1.0413	0.1066
326.7456	40.0432	24.3005	1.7656	1.7785	1.0662	78.3296	23.3312	9.1481	2.2596	0.7902
326.8980	42.3623	25.9072	1.9568	1.8590	1.1220	84.5554	35.9652	7.7861	1.5930	0.6737
327.0504	43.2891	25.6462	1.9004	1.9932	1.1179	87.3252	37.4049	11.8137	1.5310	0.2444
327.2028	41.1307	23.4313	1.6792	1.9995	1.0326	75.5140	31.8313	12.7450	0.6619	1.4510
327.3552	38.5693	20.9189	1.4037	1.9940	0.9408	68.9869	28.7733	12.4284	0.0001	0.9357
327.5076	36.9344	19.5643	1.3005	1.9623	0.8823	79.3408	28.0793	7.3006	0.2737	1.3805
327.6600	37.6481	19.2985	1.2556	2.0730	0.8757	67.4253	32.8267	6.6783	1.4452	0.0000
327.8124	39.0255	19.4254	1.2274	2.2143	0.8887	81.5459	27.1749	8.8479	1.1193	0.1477
327.9648	42.8840	21.2471	1.3583	2.4444	0.9689	77.3795	39.5109	9.9839	1.9137	1.2465
328.1172	47.1629	23.5022	1.6072	2.6730	1.0510	95.9859	36.0053	8.1896	0.3128	2.8454
328.2696	48.3728	24.3543	1.7886	2.7134	1.0648	102.2790	33.5775	16.9358	1.5965	1.5963
328.4220	47.7703	24.0659	1.9009	2.6779	1.0258	92.8726	30.8290	9.8989	2.4849	1.4803
328.5744	42.2498	21.2045	1.7848	2.3775	0.8821	83.0281	34.2940	11.6944	4.5031	0.7990
328.7268	36.8085	17.9913	1.6178	2.1258	0.7280	70.0281	22.6319	7.8787	1.1799	0.6464
328.8792	33.4563	15.2892	1.4786	2.0524	0.5981	57.2683	18.7585	6.9809	2.2088	0.1925
329.0316	31.8679	13.7612	1.3756	2.0456	0.5295	68.3887	21.7414	8.8725	1.4598	0.8234
329.1840	32.8874	14.5265	1.5442	2.0743	0.5407	60.5014	18.6813	6.5460	0.7894	0.5975
329.3364	30.6606	14.6813	1.6878	1.8052	0.5214	66.0435	25.4353	3.1568	0.9864	0.0000
329.4888	28.0368	14.7766	1.8125	1.4980	0.5023	52.1224	24.2721	5.6040	1.1716	0.0001
329.6412	25.1649	13.8446	1.7440	1.2789	0.4615	41.5358	18.9121	5.5487	0.2072	0.4143
329.7936	24.0607	13.0515	1.6663	1.2437	0.4307	44.0529	19.0082	4.9493	1.0021	1.3661
329.9460	24.7019	12.7726	1.6559	1.3477	0.4165	44.6593	20.4922	5.1523	1.6033	0.8016
330.0984	25.9929	13.4287	1.8145	1.4194	0.4234	41.0450	20.7280	4.9930	2.0862	1.0431
330.2508	28.1344	14.7102	2.0339	1.5166	0.4546	41.2996	26.5454	8.4184	3.2076	1.6038
330.4032	31.0160	16.7976	2.3370	1.6063	0.5163	52.3468	24.4916	10.0850	2.5815	1.1756
330.5556	32.9418	18.0577	2.4897	1.6815	0.5595	64.9999	22.0195	6.3126	0.5518	0.4749
330.7080	35.3488	19.5821	2.6656	1.7812	0.6135	64.7214	21.9840	7.0455	0.7289	1.8224
330.8604	36.7337	20.5912	2.7631	1.8237	0.6530	75.7166	20.6415	9.4318	2.3686	2.3688
331.0128	37.1206	21.0777	2.8213	1.8124	0.6698	66.9601	24.1174	10.1791	1.8747	2.6777
331.1652	35.9415	20.6529	2.7573	1.7272	0.6577	63.5189	24.7983	7.9296	0.8188	2.4996
331.3176	33.3517	18.7359	2.4955	1.6512	0.5978	60.9671	30.6695	7.5145	0.8041	0.8041
331.4700	30.9090	17.0892	2.2546	1.5613	0.5496	54.0311	21.0306	6.8431	1.0872	1.0870
331.6224	28.8325	15.9991	2.0416	1.4498	0.5282	53.2234	18.4407	4.2231	2.1251	1.5796
331.7748	29.0857	16.6826	2.0275	1.4012	0.5708	56.3558	19.4973	5.8519	2.6012	1.0214
331.9272	29.5210	17.3061	2.0101	1.3800	0.6105	57.5477	24.4848	7.3243	1.2948	0.5685
332.0796	28.7792	17.0948	1.9493	1.3200	0.6102	52.9222	26.1228	7.6604	0.8056	1.0017
332.2320	28.1637	16.6174	1.8679	1.3044	0.5985	54.3135	17.2835	8.7573	1.1435	0.0001
332.3844	26.7492	15.5066	1.6599	1.2701	0.5750	58.2630	18.5666	6.8323	1.0371	0.2989
332.5368	26.0179	14.4251	1.3978	1.3097	0.5638	47.3049	19.2502	5.8865	0.9103	0.4862
332.6892	24.4442	12.7140	1.0882	1.3252	0.5253	48.1715	20.0360	4.8712	1.4431	0.0000
332.8416	24.2089	12.4603	1.0282	1.3273	0.5224	46.4520	19.3156	5.1289	0.3314	0.0002
332.9940	24.2016	12.9613	1.0807	1.2698	0.5412	49.6877	16.1678	5.1804	1.7735	0.6407
333.1464	24.1575	13.8794	1.1413	1.1611	0.5827	50.3046	15.5040	7.8945	2.1852	0.9314
333.2988	23.7485	14.3611	1.1003	1.0605	0.6189	49.7348	16.0308	7.7286	0.8076	0.0001
333.4512	23.1851	14.5572	1.0256	0.9747	0.6450	51.2967	14.1869	5.9997	0.8148	0.3340
333.6036	23.6685	14.8345	0.9735	0.9980	0.6715	50.3986	17.9309	4.6213	0.7891	0.4503
333.7560	24.2426	14.6519	0.9410	1.0835	0.6673	51.0382	23.0718	5.6573	0.4444	0.7247
333.9084	24.2937	14.0886	0.9205	1.1529	0.6385	47.6781	21.0453	8.1487	0.7012	0.9275
334.0608	23.6537	13.5158	0.9403	1.1453	0.6013	49.0592	14.5072	9.0854	0.8711	0.0001
334.2132	23.4243	13.6879	1.0017	1.0999	0.5991	52.6479	11.9150	6.8656	1.0763	0.3597
334.3656	22.6957	13.5153	1.0193	1.0371	0.5856	50.6227	15.6641	6.3753	1.6384	1.5197
334.5180	21.7455	13.3340	1.0121	0.9503	0.5765	41.0477	15.8698	7.6212	0.4209	2.0407
334.6704	20.8505	12.8949	0.9499	0.8988	0.5632	44.4854	10.4379	8.2493	0.3750	0.8749
334.8228	21.5742	13.2675	0.9498	0.9384	0.5849	48.6416	12.0004	5.5560	0.4092	0.3798
334.9752	23.4006	14.2571	1.0044	1.0330	0.6318	48.2592	19.0586	4.8661	0.0001	0.4042
335.1276	24.9900	15.5083	1.0997	1.0712	0.6858	53.8128	19.0975	6.4334	0.3890	0.0000
335.2800	25.2796	15.9898	1.1195	1.0495	0.7099	55.0768	18.6604	5.6090	1.6465	0.0001
335.4324	25.3006	16.1118	1.0977	1.0381	0.7213	49.5318	19.5893	4.1781	1.6561	0.4220
335.5848	24.9777	16.0098	1.0856	1.0131	0.7178	51.8900	21.4886	5.6757	1.2157	0.8109
335.7372	24.2046	15.8715	1.0824	0.9414	0.7104	49.3431	22.6847	5.1969	0.7597	0.8120
335.8896	22.9339	15.5383	1.0457	0.8355	0.6982	46.7351	17.3121	3.6358	0.4160	0.3954
336.0420	22.1565	14.5751	0.8810	0.8565	0.6747	49.7295	15.6723	3.6960	0.3693	0.0001
336.1944	23.1509	14.1829	0.7446	1.0131	0.6788	45.6839	17.3876	6.5977	0.8497	0.4248
336.3468	23.3493	13.2985	0.6172	1.1355	0.6525	47.0147	21.1797	6.6751	1.1728	0.3593
336.4992	23.6504	12.9493	0.5653	1.2089	0.6424	43.3594	21.2423	3.9851	0.8094	0.0001
336.6516	24.6997	13.1050	0.5498	1.3099	0.6545	43.2762	21.5158	6.9767	0.3495	0.4659
336.8040	26.0829	14.0329	0.6322	1.3613	0.6923	54.5622	22.1170	7.4725	0.0002	0.8087
336.9564	26.5881	15.2795	0.8012	1.2776	0.7315	53.3115	21.1638	6.6488	0.9492	0.3389
337.1088	25.3888	16.2973	0.9734	1.0271	0.7567	49.3024	20.2243	7.9817	0.7030	0.4815
337.2612	24.2832	16.9192	1.0477	0.8319	0.7782	48.0277	19.0471	9.0011	0.0000	0.8080
337.4136	23.4342	17.4515	1.1056	0.6759	0.7978	49.5933	20.0661	5.3594	0.0001	0.3243
337.5660	21.9385	17.3925	1.1276	0.5136	0.7900	47.7013	18.8512	5.4843	0.4962	0.4961
337.7184	21.6102	17.8332	1.1801	0.4267	0.8053	40.2516	17.4227	5.3631	0.8069	0.3311
337.8708	21.5789	17.8536	1.1541	0.4209	0.8116	46.7195	19.7690	4.4280	0.7893	0.4804
338.0232	21.6022	17.7061	1.1301	0.4402	0.8078	49.5929	17.4369	5.4139	0.3036	0.3036
