HOLE:	984b
LEG:	162
TOP:	87.934799
BOTTOM:	497.890808

DEPTH	IDPH	IMPH	SFLU
404.1648	0.4427	0.4572	0.4402
404.3172	0.4460	0.4595	0.4474
404.4696	0.4470	0.4632	0.4486
404.6220	0.4483	0.4677	0.4567
404.7744	0.4542	0.4719	0.4579
404.9268	0.4584	0.4752	0.4582
405.0792	0.4591	0.4775	0.4600
405.2316	0.4626	0.4795	0.4676
405.3840	0.4698	0.4818	0.4681
405.5364	0.4717	0.4847	0.4680
405.6888	0.4732	0.4883	0.4777
405.8412	0.4770	0.4922	0.4877
405.9936	0.4789	0.4960	0.4805
406.1460	0.4796	0.4988	0.4892
406.2984	0.4800	0.4993	0.4960
406.4508	0.4791	0.4968	0.4944
406.6032	0.4774	0.4927	0.4936
406.7556	0.4772	0.4889	0.4729
406.9080	0.4770	0.4871	0.4640
407.0604	0.4761	0.4876	0.4645
407.2128	0.4767	0.4897	0.4650
407.3652	0.4768	0.4926	0.4734
407.5176	0.4770	0.4960	0.4959
407.6700	0.4799	0.4997	0.4964
407.8224	0.4820	0.5030	0.4964
407.9748	0.4833	0.5051	0.4982
408.1272	0.4833	0.5054	0.4840
408.2796	0.4809	0.5043	0.4832
408.4320	0.4801	0.5025	0.4820
408.5844	0.4793	0.5004	0.4859
408.7368	0.4750	0.4978	0.4872
408.8892	0.4718	0.4943	0.4798
409.0416	0.4710	0.4902	0.4753
409.1940	0.4699	0.4859	0.4647
409.3464	0.4659	0.4823	0.4650
409.4988	0.4646	0.4800	0.4643
409.6512	0.4641	0.4790	0.4633
409.8036	0.4633	0.4790	0.4613
409.9560	0.4629	0.4796	0.4605
410.1084	0.4631	0.4803	0.4608
410.2608	0.4630	0.4812	0.4689
410.4132	0.4639	0.4820	0.4703
410.5656	0.4660	0.4828	0.4703
410.7180	0.4665	0.4837	0.4705
410.8704	0.4666	0.4847	0.4701
411.0228	0.4682	0.4861	0.4700
411.1752	0.4708	0.4877	0.4702
411.3276	0.4713	0.4894	0.4721
411.4800	0.4721	0.4909	0.4807
411.6324	0.4742	0.4923	0.4799
411.7848	0.4759	0.4936	0.4763
411.9372	0.4766	0.4948	0.4818
412.0896	0.4791	0.4961	0.4832
412.2420	0.4804	0.4976	0.4828
412.3944	0.4810	0.4993	0.4832
412.5468	0.4818	0.5009	0.4863
412.6992	0.4834	0.5019	0.4864
412.8516	0.4846	0.5026	0.4862
413.0040	0.4856	0.5033	0.4877
413.1564	0.4868	0.5042	0.4914
413.3088	0.4899	0.5056	0.4912
413.4612	0.4941	0.5075	0.4912
413.6136	0.4953	0.5104	0.4948
413.7660	0.4980	0.5146	0.5045
413.9184	0.5016	0.5198	0.5054
414.0708	0.5028	0.5246	0.5066
414.2232	0.5035	0.5270	0.5195
414.3756	0.5032	0.5259	0.5165
414.5280	0.5025	0.5220	0.5163
414.6804	0.4994	0.5169	0.5094
414.8328	0.4948	0.5119	0.4926
414.9852	0.4917	0.5078	0.4850
415.1376	0.4898	0.5042	0.4829
415.2900	0.4860	0.5010	0.4832
415.4424	0.4799	0.4980	0.4845
415.5948	0.4776	0.4951	0.4794
415.7472	0.4746	0.4920	0.4743
415.8996	0.4694	0.4882	0.4732
416.0520	0.4674	0.4841	0.4724
416.2044	0.4655	0.4801	0.4697
416.3568	0.4602	0.4770	0.4556
416.5092	0.4581	0.4747	0.4547
416.6616	0.4571	0.4730	0.4548
416.8140	0.4539	0.4713	0.4552
416.9664	0.4525	0.4699	0.4541
417.1188	0.4520	0.4689	0.4537
417.2712	0.4523	0.4688	0.4539
417.4236	0.4539	0.4698	0.4551
417.5760	0.4540	0.4716	0.4554
417.7284	0.4541	0.4735	0.4581
417.8808	0.4540	0.4749	0.4667
418.0332	0.4534	0.4755	0.4661
418.1856	0.4534	0.4749	0.4644
418.3380	0.4527	0.4733	0.4538
418.4904	0.4510	0.4707	0.4485
418.6428	0.4513	0.4680	0.4461
418.7952	0.4514	0.4659	0.4455
418.9476	0.4524	0.4654	0.4459
419.1000	0.4556	0.4670	0.4454
419.2524	0.4578	0.4705	0.4521
419.4048	0.4595	0.4756	0.4680
419.5572	0.4640	0.4813	0.4692
419.7096	0.4674	0.4863	0.4775
419.8620	0.4696	0.4899	0.4812
420.0144	0.4735	0.4923	0.4738
420.1668	0.4803	0.4944	0.4719
420.3192	0.4826	0.4970	0.4720
420.4716	0.4847	0.5004	0.4861
420.6240	0.4875	0.5043	0.4944
420.7764	0.4924	0.5079	0.4949
420.9288	0.4944	0.5110	0.4998
421.0812	0.4957	0.5139	0.5031
421.2336	0.5003	0.5173	0.5021
421.3860	0.5063	0.5211	0.5029
421.5384	0.5069	0.5249	0.5069
421.6908	0.5072	0.5282	0.5244
421.8432	0.5084	0.5308	0.5256
421.9956	0.5086	0.5325	0.5247
422.1480	0.5078	0.5328	0.5222
422.3004	0.5069	0.5310	0.5062
422.4528	0.5032	0.5276	0.5053
422.6052	0.4999	0.5234	0.5059
422.7576	0.4954	0.5191	0.4996
422.9100	0.4935	0.5147	0.4913
423.0624	0.4921	0.5101	0.4924
423.2148	0.4877	0.5056	0.4905
423.3672	0.4858	0.5019	0.4817
423.5196	0.4845	0.4995	0.4843
423.6720	0.4814	0.4980	0.4872
423.8244	0.4780	0.4968	0.4877
423.9768	0.4765	0.4951	0.4871
424.1292	0.4748	0.4924	0.4764
424.2816	0.4693	0.4888	0.4721
424.4340	0.4654	0.4845	0.4720
424.5864	0.4640	0.4801	0.4616
424.7388	0.4614	0.4764	0.4498
424.8912	0.4575	0.4738	0.4492
425.0436	0.4549	0.4724	0.4500
425.1960	0.4539	0.4716	0.4614
425.3484	0.4531	0.4709	0.4602
425.5008	0.4530	0.4701	0.4600
425.6532	0.4529	0.4694	0.4545
425.8056	0.4525	0.4690	0.4546
425.9580	0.4521	0.4692	0.4593
426.1104	0.4523	0.4699	0.4587
426.2628	0.4522	0.4706	0.4596
426.4152	0.4519	0.4710	0.4550
426.5676	0.4515	0.4709	0.4563
426.7200	0.4505	0.4705	0.4563
426.8724	0.4491	0.4698	0.4563
427.0248	0.4476	0.4687	0.4525
427.1772	0.4470	0.4669	0.4484
427.3296	0.4463	0.4648	0.4482
427.4820	0.4440	0.4625	0.4466
427.6344	0.4425	0.4605	0.4444
427.7868	0.4419	0.4590	0.4443
427.9392	0.4413	0.4579	0.4456
428.0916	0.4394	0.4569	0.4451
428.2440	0.4381	0.4561	0.4459
428.3964	0.4385	0.4556	0.4379
428.5488	0.4389	0.4552	0.4349
428.7012	0.4389	0.4549	0.4349
428.8536	0.4400	0.4549	0.4355
429.0060	0.4415	0.4559	0.4380
429.1584	0.4433	0.4584	0.4408
429.3108	0.4498	0.4621	0.4403
429.4632	0.4560	0.4664	0.4401
429.6156	0.4575	0.4717	0.4545
429.7680	0.4604	0.4789	0.4657
429.9204	0.4738	0.4885	0.4657
430.0728	0.4834	0.4992	0.4656
430.2252	0.4861	0.5094	0.5043
430.3776	0.4927	0.5179	0.5272
430.5300	0.5053	0.5244	0.5226
430.6824	0.5101	0.5294	0.5200
430.8348	0.5156	0.5327	0.5247
430.9872	0.5183	0.5342	0.5207
431.1396	0.5207	0.5347	0.5201
431.2920	0.5224	0.5355	0.5177
431.4444	0.5240	0.5371	0.5190
431.5968	0.5249	0.5395	0.5237
431.7492	0.5253	0.5421	0.5360
431.9016	0.5254	0.5439	0.5344
432.0540	0.5249	0.5442	0.5396
432.2064	0.5239	0.5428	0.5355
432.3588	0.5200	0.5396	0.5199
432.5112	0.5177	0.5351	0.5163
432.6636	0.5163	0.5300	0.5148
432.8160	0.5127	0.5253	0.5115
432.9684	0.5077	0.5217	0.5046
433.1208	0.5053	0.5194	0.5019
433.2732	0.5034	0.5180	0.5047
433.4256	0.5009	0.5168	0.5093
433.5780	0.4951	0.5154	0.5090
433.7304	0.4927	0.5133	0.5096
433.8828	0.4908	0.5102	0.4945
434.0352	0.4874	0.5062	0.4869
434.1876	0.4830	0.5018	0.4872
434.3400	0.4806	0.4978	0.4836
434.4924	0.4750	0.4944	0.4755
434.6448	0.4713	0.4915	0.4748
434.7972	0.4700	0.4888	0.4749
434.9496	0.4683	0.4862	0.4730
435.1020	0.4642	0.4838	0.4690
435.2544	0.4624	0.4815	0.4684
435.4068	0.4621	0.4795	0.4617
435.5592	0.4620	0.4778	0.4586
435.7116	0.4616	0.4768	0.4591
435.8640	0.4624	0.4767	0.4586
436.0164	0.4639	0.4779	0.4603
436.1688	0.4683	0.4803	0.4634
436.3212	0.4711	0.4838	0.4627
436.4736	0.4730	0.4879	0.4664
436.6260	0.4787	0.4927	0.4833
436.7784	0.4864	0.4982	0.4877
436.9308	0.4886	0.5043	0.4912
437.0832	0.4913	0.5102	0.5094
437.2356	0.4965	0.5150	0.5105
437.3880	0.4981	0.5176	0.5111
437.5404	0.4994	0.5181	0.5102
437.6928	0.4999	0.5169	0.5008
437.8452	0.4999	0.5148	0.5006
437.9976	0.4997	0.5129	0.4975
438.1500	0.4991	0.5121	0.4970
438.3024	0.4983	0.5126	0.5003
438.4548	0.4963	0.5140	0.5012
438.6072	0.4944	0.5151	0.5047
438.7596	0.4927	0.5147	0.5075
438.9120	0.4914	0.5121	0.5008
439.0644	0.4904	0.5080	0.4894
439.2168	0.4892	0.5039	0.4832
439.3692	0.4867	0.5012	0.4776
439.5216	0.4855	0.5005	0.4825
439.6740	0.4847	0.5010	0.4915
439.8264	0.4825	0.5017	0.4915
439.9788	0.4812	0.5015	0.4917
440.1312	0.4807	0.5005	0.4917
440.2836	0.4799	0.4987	0.4801
440.4360	0.4790	0.4965	0.4781
440.5884	0.4758	0.4944	0.4780
440.7408	0.4742	0.4923	0.4753
440.8932	0.4733	0.4902	0.4764
441.0456	0.4706	0.4879	0.4746
441.1980	0.4674	0.4854	0.4749
441.3504	0.4662	0.4830	0.4726
441.5028	0.4653	0.4809	0.4625
441.6552	0.4639	0.4795	0.4612
441.8076	0.4606	0.4783	0.4612
441.9600	0.4596	0.4774	0.4615
442.1124	0.4590	0.4764	0.4585
442.2648	0.4583	0.4755	0.4577
442.4172	0.4581	0.4748	0.4582
442.5696	0.4577	0.4745	0.4570
442.7220	0.4575	0.4747	0.4617
442.8744	0.4578	0.4753	0.4640
443.0268	0.4584	0.4760	0.4637
443.1792	0.4604	0.4766	0.4606
443.3316	0.4613	0.4773	0.4550
443.4840	0.4625	0.4787	0.4578
443.6364	0.4657	0.4811	0.4631
443.7888	0.4676	0.4842	0.4637
443.9412	0.4687	0.4873	0.4713
444.0936	0.4707	0.4899	0.4783
444.2460	0.4756	0.4916	0.4785
444.3984	0.4772	0.4928	0.4784
444.5508	0.4784	0.4940	0.4790
444.7032	0.4805	0.4954	0.4837
444.8556	0.4814	0.4969	0.4834
445.0080	0.4819	0.4982	0.4857
445.1604	0.4826	0.4990	0.4854
445.3128	0.4830	0.4992	0.4862
445.4652	0.4827	0.4987	0.4865
445.6176	0.4820	0.4979	0.4816
445.7700	0.4809	0.4968	0.4822
445.9224	0.4793	0.4954	0.4813
446.0748	0.4784	0.4939	0.4799
446.2272	0.4766	0.4924	0.4757
446.3796	0.4747	0.4910	0.4750
446.5320	0.4735	0.4897	0.4714
446.6844	0.4709	0.4882	0.4733
446.8368	0.4692	0.4866	0.4726
446.9892	0.4677	0.4850	0.4724
447.1416	0.4644	0.4833	0.4699
447.2940	0.4628	0.4816	0.4669
447.4464	0.4617	0.4798	0.4668
447.5988	0.4592	0.4777	0.4589
447.7512	0.4567	0.4755	0.4583
447.9036	0.4560	0.4734	0.4573
448.0560	0.4553	0.4716	0.4529
448.2084	0.4526	0.4701	0.4527
448.3608	0.4515	0.4690	0.4529
448.5132	0.4520	0.4683	0.4539
448.6656	0.4525	0.4679	0.4521
448.8180	0.4530	0.4677	0.4525
448.9704	0.4553	0.4679	0.4523
449.1228	0.4566	0.4693	0.4501
449.2752	0.4585	0.4724	0.4562
449.4276	0.4647	0.4773	0.4567
449.5800	0.4691	0.4829	0.4570
449.7324	0.4714	0.4879	0.4816
449.8848	0.4741	0.4914	0.4882
450.0372	0.4832	0.4936	0.4887
450.1896	0.4880	0.4954	0.4882
450.3420	0.4904	0.4984	0.4839
450.4944	0.4951	0.5037	0.4924
450.6468	0.5018	0.5115	0.4929
450.7992	0.5043	0.5204	0.4985
450.9516	0.5053	0.5277	0.5288
451.1040	0.5082	0.5317	0.5284
451.2564	0.5102	0.5320	0.5277
451.4088	0.5101	0.5298	0.5209
451.5612	0.5092	0.5261	0.5041
451.7136	0.5047	0.5217	0.5001
451.8660	0.5024	0.5176	0.4998
452.0184	0.5010	0.5139	0.4973
452.1708	0.4952	0.5106	0.4961
452.3232	0.4869	0.5073	0.4962
452.4756	0.4846	0.5037	0.4956
452.6280	0.4818	0.4995	0.4789
452.7804	0.4746	0.4953	0.4765
452.9328	0.4706	0.4915	0.4768
453.0852	0.4697	0.4880	0.4723
453.2376	0.4675	0.4847	0.4621
453.3900	0.4621	0.4816	0.4618
453.5424	0.4602	0.4787	0.4604
453.6948	0.4600	0.4763	0.4584
453.8472	0.4580	0.4748	0.4579
453.9996	0.4560	0.4742	0.4598
454.1520	0.4560	0.4740	0.4589
454.3044	0.4560	0.4736	0.4569
454.4568	0.4554	0.4725	0.4528
454.6092	0.4557	0.4709	0.4590
454.7616	0.4561	0.4694	0.4528
454.9140	0.4563	0.4685	0.4512
455.0664	0.4560	0.4687	0.4512
455.2188	0.4563	0.4696	0.4512
455.3712	0.4566	0.4706	0.4597
455.5236	0.4585	0.4710	0.4624
455.6760	0.4590	0.4710	0.4625
455.8284	0.4583	0.4714	0.4540
455.9808	0.4609	0.4730	0.4562
456.1332	0.4632	0.4761	0.4566
456.2856	0.4629	0.4799	0.4604
456.4380	0.4626	0.4829	0.4751
456.5904	0.4618	0.4839	0.4763
456.7428	0.4619	0.4828	0.4756
456.8952	0.4619	0.4803	0.4683
457.0476	0.4590	0.4771	0.4505
457.2000	0.4595	0.4739	0.4551
457.3524	0.4608	0.4717	0.4527
457.5048	0.4631	0.4716	0.4465
457.6572	0.4675	0.4743	0.4460
457.8096	0.4701	0.4796	0.4488
457.9620	0.4728	0.4868	0.4916
458.1144	0.4829	0.4946	0.4957
458.2668	0.4986	0.5024	0.4957
458.4192	0.5017	0.5100	0.4963
458.5716	0.5067	0.5179	0.5154
458.7240	0.5148	0.5263	0.5171
458.8764	0.5188	0.5349	0.5168
459.0288	0.5231	0.5420	0.5290
459.1812	0.5237	0.5461	0.5385
459.3336	0.5234	0.5469	0.5384
459.4860	0.5190	0.5451	0.5365
459.6384	0.5178	0.5411	0.5196
459.7908	0.5173	0.5349	0.5102
459.9432	0.5099	0.5272	0.4968
460.0956	0.5053	0.5194	0.4966
460.2480	0.5048	0.5133	0.4948
460.4004	0.5034	0.5102	0.4899
460.5528	0.5006	0.5102	0.4900
460.7052	0.5006	0.5124	0.4900
460.8576	0.5011	0.5152	0.5041
461.0100	0.5017	0.5175	0.5119
461.1624	0.5050	0.5190	0.5117
461.3148	0.5064	0.5199	0.5114
461.4672	0.5074	0.5210	0.5087
461.6196	0.5094	0.5231	0.5090
461.7720	0.5155	0.5260	0.5088
461.9244	0.5185	0.5297	0.5085
462.0768	0.5200	0.5340	0.5187
462.2292	0.5235	0.5388	0.5220
462.3816	0.5292	0.5438	0.5223
462.5340	0.5321	0.5479	0.5293
462.6864	0.5326	0.5503	0.5398
462.8388	0.5335	0.5510	0.5398
462.9912	0.5319	0.5504	0.5400
463.1436	0.5311	0.5488	0.5385
463.2960	0.5260	0.5453	0.5246
463.4484	0.5214	0.5396	0.5167
463.6008	0.5194	0.5324	0.5163
463.7532	0.5137	0.5255	0.5088
463.9056	0.5072	0.5205	0.4992
464.0580	0.5054	0.5178	0.4990
464.2104	0.5022	0.5164	0.5001
464.3628	0.4983	0.5153	0.5006
464.5152	0.4972	0.5139	0.5005
464.6676	0.4964	0.5125	0.4962
464.8200	0.4959	0.5117	0.4960
464.9724	0.4962	0.5118	0.4953
465.1248	0.4974	0.5129	0.4988
465.2772	0.4986	0.5148	0.4967
465.4296	0.4994	0.5178	0.4951
465.5820	0.5039	0.5222	0.5034
465.7344	0.5102	0.5275	0.5078
465.8868	0.5112	0.5322	0.5094
466.0392	0.5120	0.5350	0.5300
466.1916	0.5128	0.5356	0.5340
466.3440	0.5136	0.5341	0.5325
466.4964	0.5131	0.5311	0.5249
466.6488	0.5123	0.5266	0.5042
466.8012	0.5075	0.5211	0.5032
466.9536	0.5012	0.5156	0.5030
467.1060	0.4994	0.5108	0.4990
467.2584	0.4942	0.5069	0.4877
467.4108	0.4860	0.5036	0.4883
467.5632	0.4830	0.5000	0.4882
467.7156	0.4799	0.4962	0.4796
467.8680	0.4760	0.4927	0.4713
468.0204	0.4731	0.4898	0.4714
468.1728	0.4715	0.4876	0.4731
468.3252	0.4689	0.4857	0.4750
468.4776	0.4669	0.4842	0.4743
468.6300	0.4660	0.4828	0.4716
468.7824	0.4647	0.4816	0.4734
468.9348	0.4639	0.4804	0.4742
469.0872	0.4637	0.4793	0.4739
469.2396	0.4632	0.4786	0.4688
469.3920	0.4633	0.4785	0.4682
469.5444	0.4632	0.4793	0.4688
469.6968	0.4637	0.4807	0.4724
469.8492	0.4642	0.4825	0.4736
470.0016	0.4641	0.4840	0.4735
470.1540	0.4634	0.4846	0.4817
470.3064	0.4626	0.4837	0.4840
470.4588	0.4622	0.4817	0.4843
470.6112	0.4609	0.4789	0.4705
470.7636	0.4589	0.4764	0.4619
470.9160	0.4589	0.4745	0.4617
471.0684	0.4587	0.4738	0.4597
471.2208	0.4584	0.4742	0.4608
471.3732	0.4598	0.4753	0.4610
471.5256	0.4614	0.4770	0.4665
471.6780	0.4621	0.4788	0.4766
471.8304	0.4649	0.4806	0.4766
471.9828	0.4693	0.4825	0.4752
472.1352	0.4706	0.4843	0.4739
472.2876	0.4714	0.4857	0.4822
472.4400	0.4718	0.4864	0.4882
472.5924	0.4723	0.4864	0.4878
472.7448	0.4739	0.4861	0.4797
472.8972	0.4755	0.4865	0.4663
473.0496	0.4777	0.4883	0.4638
473.2020	0.4826	0.4917	0.4746
473.3544	0.4859	0.4965	0.4813
473.5068	0.4926	0.5025	0.4904
473.6592	0.4979	0.5100	0.5015
473.8116	0.5063	0.5185	0.5109
473.9640	0.5111	0.5268	0.5201
474.1164	0.5162	0.5335	0.5227
474.2688	0.5250	0.5379	0.5209
474.4212	0.5292	0.5409	0.5251
474.5736	0.5306	0.5436	0.5298
474.7260	0.5318	0.5468	0.5480
474.8784	0.5324	0.5497	0.5515
475.0308	0.5319	0.5514	0.5486
475.1832	0.5315	0.5507	0.5416
475.3356	0.5300	0.5476	0.5381
475.4880	0.5240	0.5428	0.5381
475.6404	0.5224	0.5378	0.5335
475.7928	0.5217	0.5341	0.5140
475.9452	0.5193	0.5322	0.5106
476.0976	0.5172	0.5319	0.5107
476.2500	0.5171	0.5325	0.5122
476.4024	0.5171	0.5332	0.5176
476.5548	0.5176	0.5334	0.5199
476.7072	0.5177	0.5331	0.5192
476.8596	0.5179	0.5322	0.5167
477.0120	0.5175	0.5309	0.5177
477.1644	0.5165	0.5292	0.5175
477.3168	0.5168	0.5273	0.5129
477.4692	0.5167	0.5256	0.5061
477.6216	0.5166	0.5243	0.5054
477.7740	0.5182	0.5240	0.5057
477.9264	0.5197	0.5253	0.5049
478.0788	0.5224	0.5288	0.5083
478.2312	0.5273	0.5340	0.5088
478.3836	0.5324	0.5399	0.5140
478.5360	0.5354	0.5456	0.5311
478.6884	0.5452	0.5507	0.5438
478.8408	0.5539	0.5562	0.5444
478.9932	0.5571	0.5632	0.5536
479.1456	0.5626	0.5734	0.5783
479.2980	0.5784	0.5877	0.6019
479.4504	0.5834	0.6055	0.6045
479.6028	0.5864	0.6244	0.6233
479.7552	0.5980	0.6400	0.6034
479.9076	0.6079	0.6488	0.6030
480.0600	0.6094	0.6507	0.6000
480.2124	0.6134	0.6486	0.6216
480.3648	0.6135	0.6457	0.6249
480.5172	0.6122	0.6436	0.6250
480.6696	0.6072	0.6419	0.6146
480.8220	0.6051	0.6388	0.5976
480.9744	0.5996	0.6333	0.5980
481.1268	0.5977	0.6262	0.5934
481.2792	0.5946	0.6188	0.6070
481.4316	0.5863	0.6120	0.6109
481.5840	0.5830	0.6053	0.6028
481.7364	0.5798	0.5978	0.5922
481.8888	0.5681	0.5888	0.5645
482.0412	0.5581	0.5787	0.5637
482.1936	0.5542	0.5680	0.5576
482.3460	0.5457	0.5572	0.5211
482.4984	0.5283	0.5470	0.5174
482.6508	0.5241	0.5379	0.5157
482.8032	0.5214	0.5304	0.4921
482.9556	0.5159	0.5248	0.4868
483.1080	0.5085	0.5213	0.4873
483.2604	0.5077	0.5199	0.4919
483.4128	0.5078	0.5208	0.5104
483.5652	0.5113	0.5240	0.5128
483.7176	0.5159	0.5286	0.5125
483.8700	0.5197	0.5338	0.5186
484.0224	0.5293	0.5396	0.5353
484.1748	0.5355	0.5463	0.5367
484.3272	0.5374	0.5541	0.5411
484.4796	0.5431	0.5624	0.5570
484.6320	0.5486	0.5700	0.5733
484.7844	0.5490	0.5750	0.5744
484.9368	0.5484	0.5765	0.5727
485.0892	0.5451	0.5738	0.5664
485.2416	0.5391	0.5680	0.5664
485.3940	0.5369	0.5603	0.5523
485.5464	0.5338	0.5519	0.5291
485.6988	0.5217	0.5438	0.5222
485.8512	0.5163	0.5366	0.5208
486.0036	0.5132	0.5306	0.5176
486.1560	0.5067	0.5261	0.5241
486.3084	0.5048	0.5227	0.5250
486.4608	0.5021	0.5200	0.5238
486.6132	0.5010	0.5178	0.5025
486.7656	0.5006	0.5162	0.4964
486.9180	0.5007	0.5153	0.4972
487.0704	0.5010	0.5155	0.5059
487.2228	0.5020	0.5169	0.5083
487.3752	0.5024	0.5192	0.5189
487.5276	0.5028	0.5218	0.5225
487.6800	0.5056	0.5241	0.5229
487.8324	0.5080	0.5259	0.5208
487.9848	0.5080	0.5273	0.5211
488.1372	0.5083	0.5286	0.5250
488.2896	0.5076	0.5301	0.5252
488.4420	0.5072	0.5313	0.5266
488.5944	0.5073	0.5315	0.5329
488.7468	0.5060	0.5303	0.5238
488.8992	0.5058	0.5281	0.5234
489.0516	0.5073	0.5262	0.5176
489.2040	0.5106	0.5256	0.5151
489.3564	0.5157	0.5268	0.5157
489.5088	0.5226	0.5307	0.5150
489.6612	0.5378	0.5389	0.5261
489.8136	0.5446	0.5530	0.5584
489.9660	0.5512	0.5726	0.5666
490.1184	0.5682	0.5940	0.6486
490.2708	0.5810	0.6128	0.6438
490.4232	0.5892	0.6276	0.6178
490.5756	0.6152	0.6424	0.6042
490.7280	0.6630	0.6616	0.6082
490.8804	0.6744	0.6871	0.6124
491.0328	0.6853	0.7179	0.7306
491.1852	0.7123	0.7510	0.8046
491.3376	0.7268	0.7810	0.8046
491.4900	0.7345	0.8006	0.8939
491.6424	0.7395	0.8028	0.7996
491.7948	0.7387	0.7872	0.7852
491.9472	0.7314	0.7620	0.7743
492.0996	0.7033	0.7368	0.7216
492.2520	0.6858	0.7165	0.7043
492.4044	0.6767	0.7015	0.6962
492.5568	0.6681	0.6908	0.6917
492.7092	0.6608	0.6838	0.6899
492.8616	0.6514	0.6793	0.6988
493.0140	0.6412	0.6755	0.7099
493.1664	0.6366	0.6695	0.7075
493.3188	0.6323	0.6602	0.6969
493.4712	0.6217	0.6491	0.6793
493.6236	0.6134	0.6383	0.6677
493.7760	0.6101	0.6290	0.6566
493.9284	0.6018	0.6207	0.6397
494.0808	0.5901	0.6125	0.6363
494.2332	0.5862	0.6048	0.6322
494.3856	0.5839	0.5990	0.6122
494.5380	0.5811	0.5959	0.6102
494.6904	0.5805	0.5954	0.6111
494.8428	0.5809	0.5969	0.6162
494.9952	0.5827	0.5998	0.6311
495.1476	0.5872	0.6039	0.6349
495.3000	0.5911	0.6091	0.6372
495.4524	0.5976	0.6154	0.6444
495.6048	0.6075	0.6229	0.6507
495.7572	0.6133	0.6317	0.6531
495.9096	0.6184	0.6418	0.6631
496.0620	0.6301	0.6531	0.6877
496.2144	0.6426	0.6650	0.6977
496.3668	0.6494	0.6771	0.7141
496.5192	0.6546	0.6884	0.7345
496.6716	0.6555	0.6973	0.7360
496.8240	0.6497	0.7013	0.7443
496.9764	0.6375	0.6971	0.7533
497.1288	0.6236	0.6818	0.7285
497.2812	0.6153	0.6552	0.6875
497.4336	0.5961	0.6217	0.6196
497.5860	0.5838	0.5872	0.5562
497.7384	-999.2500	-999.2500	-999.2500
497.8908	-999.2500	-999.2500	-999.2500
