 154    926 C   2 H  1  59.5  59.5   10.60      233    10   118    76    29     3     7 6411
 154    926 C   2 H  1  69.5  69.5   10.69      233    10   136    69    22     2     4 6411
 154    926 C   2 H  1  79.5  79.5   10.80      220    10   124    64    21     4     7 6411
 154    926 C   2 H  1  89.5  89.5   10.90      243    10   138    67    31     2     5 6411
 154    926 C   2 H  1  99.5  99.5   10.99      262    10   152    63    30     6    11 6411
 154    926 C   2 H  1 109.5 109.5   11.10      224    10   116    69    24     7     8 6411
 154    926 C   2 H  1 119.5 119.5   11.19      209    10   109    64    24     6     6 6411
 154    926 C   2 H  1 129.5 129.5   11.30      252    10   134    82    20     7     9 6411
 154    926 C   2 H  1 139.5 139.5   11.40      250    10   159    55    22     9     5 6411
 154    926 C   2 H  2   9.5   9.5   11.60      226    10   118    70    20     5    13 6412
 154    926 C   2 H  2  20.0  20.0   11.70      212    10   114    64    21     5     8 6412
 154    926 C   2 H  2  29.5  29.5   11.80      215    10   128    55    18     5     9 6412
 154    926 C   2 H  2  39.5  39.5   11.90      221    10   122    68    22     3     6 6412
 154    926 C   2 H  2  49.5  49.5   11.99      195    10   110    54    19     5     7 6412
 154    926 C   2 H  2  59.5  59.5   12.10      165    10    90    52    16     1     6 6412
 154    926 C   2 H  2  69.5  69.5   12.19      148    10    90    40    13     0     5 6412
 154    926 C   2 H  2  79.5  79.5   12.30      162    10    86    52    12     4     8 6412
 154    926 C   2 H  2  89.5  89.5   12.40      181    10   108    49    13     5     6 6412
 154    926 C   2 H  2  99.5  99.5   12.49      179    10   100    47    16     9     7 6412
 154    926 C   2 H  2 109.5 109.5   12.60      221    10   129    63    20     2     7 6412
 154    926 C   2 H  2 119.5 119.5   12.69      212    10   130    52    18     6     6 6412
 154    926 C   2 H  2 129.5 129.5   12.80      211    10   120    59    19     3    10 6412
 154    926 C   2 H  2 139.5 139.5   12.90      267    10   153    72    28     6     8 6412
 154    926 C   2 H  3   9.5   9.5   13.10      223    10   119    65    26     7     6 6413
 154    926 C   2 H  3  20.0  20.0   13.20      242    10   122    89    20     9     2 6413
 154    926 C   2 H  3  29.5  29.5   13.30      216    10   114    72    23     3     4 6413
 154    926 C   2 H  3  39.5  39.5   13.40      244    10   138    65    25    11     5 6413
 154    926 C   2 H  3  49.5  49.5   13.49      250    10   113    92    29     9     7 6413
 154    926 C   2 H  3  59.5  59.5   13.60      237    10   131    63    24     9    10 6413
 154    926 C   2 H  3  69.5  69.5   13.69      219    10   133    50    28     3     5 6413
 154    926 C   2 H  3  79.5  79.5   13.80      241    10   140    61    30     4     6 6413
 154    926 C   2 H  3  89.5  89.5   13.90      248    10   132    79    28     3     6 6413
 154    926 C   2 H  3  99.5  99.5   13.99      236    10   139    53    24     7    13 6413
 154    926 C   2 H  3 109.5 109.5   14.10      229    10   127    65    28     6     3 6413
 154    926 C   2 H  3 119.5 119.5   14.19      243    10   144    64    28     3     4 6413
 154    926 C   2 H  3 129.5 129.5   14.30      215    10   111    72    19     4     9 6413
 154    926 C   2 H  3 139.5 139.5   14.40      262    10   147    77    21     8     9 6413
 154    926 C   2 H  4   9.5   9.5   14.60      190    10   116    47    20     2     5 6414
 154    926 C   2 H  4  20.0  20.0   14.70      188    10   120    43    13     8     4 6414
 154    926 C   2 H  4  29.5  29.5   14.80      198    10   117    41    24     5    11 6414
 154    926 C   2 H  4  39.5  39.5   14.90      186    10    93    63    17     8     5 6414
