 154    926 B   1 H  4 137.0 137.0    5.87    21.0    21.0 5922
 154    926 B   1 H  4 139.5 139.5    5.89    21.0    21.0 5922
 154    926 B   1 H  4 142.6 142.6    5.93    22.0    22.0 5922
 154    926 B   1 H  4 145.5 145.5    5.95    22.0    22.0 5922
 154    926 B   1 H  5   1.6   1.6    6.02    20.0    20.0 5923
 154    926 B   1 H  5   4.6   4.6    6.05    23.0    23.0 5923
 154    926 B   1 H  5   7.6   7.6    6.08    20.0    20.0 5923
 154    926 B   1 H  5  10.5  10.5    6.11    19.0    19.0 5923
 154    926 B   1 H  5  13.5  13.5    6.14    20.0    20.0 5923
 154    926 B   1 H  5  16.5  16.5    6.16    22.0    22.0 5923
 154    926 B   1 H  5  19.5  19.5    6.20    23.0    23.0 5923
 154    926 B   1 H  5  22.5  22.5    6.22    24.0    24.0 5923
 154    926 B   1 H  5  25.6  25.6    6.26    22.0    22.0 5923
 154    926 B   1 H  5  28.6  28.6    6.29    21.0    21.0 5923
 154    926 B   1 H  5  31.5  31.5    6.32    26.0    26.0 5923
 154    926 B   1 H  5  34.6  34.6    6.35    26.0    26.0 5923
 154    926 B   1 H  5  37.5  37.5    6.38    27.0    27.0 5923
 154    926 B   1 H  5  40.5  40.5    6.41    25.0    25.0 5923
 154    926 B   1 H  5  43.5  43.5    6.43    23.0    23.0 5923
 154    926 B   1 H  5  46.7  46.7    6.47    21.0    21.0 5923
 154    926 B   1 H  5  49.5  49.5    6.49    20.0    20.0 5923
 154    926 B   1 H  5  52.5  52.5    6.53    19.0    19.0 5923
 154    926 B   1 H  5  55.5  55.5    6.55    21.0    21.0 5923
 154    926 B   1 H  5  58.5  58.5    6.59    19.0    19.0 5923
 154    926 B   1 H  5  61.5  61.5    6.62    17.0    17.0 5923
 154    926 B   1 H  5  64.5  64.5    6.64    12.0    12.0 5923
 154    926 B   2 H  1   1.5   1.5    7.01    18.0    18.0 5925
 154    926 B   2 H  1   4.5   4.5    7.05    17.0    17.0 5925
 154    926 B   2 H  1   7.5   7.5    7.07    17.0    17.0 5925
 154    926 B   2 H  1  10.7  10.7    7.11    20.0    20.0 5925
 154    926 B   2 H  1  13.5  13.5    7.14    18.0    18.0 5925
 154    926 B   2 H  1  16.6  16.6    7.17    19.0    19.0 5925
 154    926 B   2 H  1  19.5  19.5    7.20    18.0    18.0 5925
 154    926 B   2 H  1  22.5  22.5    7.22    18.0    18.0 5925
 154    926 B   2 H  1  25.7  25.7    7.26    17.0    17.0 5925
 154    926 B   2 H  1  28.5  28.5    7.28    19.0    19.0 5925
 154    926 B   2 H  1  31.5  31.5    7.32    19.0    19.0 5925
 154    926 B   2 H  1  34.5  34.5    7.34    17.0    17.0 5925
 154    926 B   2 H  1  37.5  37.5    7.38    19.0    19.0 5925
 154    926 B   2 H  1  40.5  40.5    7.41    17.0    17.0 5925
 154    926 B   2 H  1  43.6  43.6    7.44    16.0    16.0 5925
 154    926 B   2 H  1  46.7  46.7    7.47    19.0    19.0 5925
 154    926 B   2 H  1  49.5  49.5    7.49    20.0    20.0 5925
 154    926 B   2 H  1  52.7  52.7    7.53    20.0    20.0 5925
 154    926 B   2 H  1  55.7  55.7    7.56    17.0    17.0 5925
 154    926 B   2 H  1  58.6  58.6    7.59    17.0    17.0 5925
 154    926 B   2 H  1  61.6  61.6    7.62    17.0    17.0 5925
 154    926 B   2 H  1  64.5  64.5    7.64    20.0    20.0 5925
 154    926 B   2 H  1  67.5  67.5    7.68    20.0    20.0 5925
 154    926 B   2 H  1  70.5  70.5    7.70    21.0    21.0 5925
 154    926 B   2 H  1  73.6  73.6    7.74    17.0    17.0 5925
 154    926 B   2 H  1  76.5  76.5    7.76    21.0    21.0 5925
 154    926 B   2 H  1  79.5  79.5    7.80    20.0    20.0 5925
 154    926 B   2 H  1  82.7  82.7    7.83    20.0    20.0 5925
 154    926 B   2 H  1  85.6  85.6    7.86    10.0    10.0 5925
 154    926 B   2 H  1  88.5  88.5    7.89    20.0    20.0 5925
 154    926 B   2 H  1  91.5  91.5    7.91    20.0    20.0 5925
 154    926 B   2 H  1  94.6  94.6    7.95    20.0    20.0 5925
 154    926 B   2 H  1  97.5  97.5    7.97    20.0    20.0 5925
 154    926 B   2 H  1 100.5 100.5    8.01    20.0    20.0 5925
 154    926 B   2 H  1 103.6 103.6    8.04    20.0    20.0 5925
 154    926 B   2 H  1 106.5 106.5    8.07    20.0    20.0 5925
 154    926 B   2 H  1 109.6 109.6    8.10    18.0    18.0 5925
 154    926 B   2 H  1 112.6 112.6    8.13    16.0    16.0 5925
 154    926 B   2 H  1 115.6 115.6    8.16    18.0    18.0 5925
 154    926 B   2 H  1 118.5 118.5    8.19    16.0    16.0 5925
 154    926 B   2 H  1 121.5 121.5    8.22    17.0    17.0 5925
 154    926 B   2 H  1 124.7 124.7    8.25    18.0    18.0 5925
 154    926 B   2 H  1 127.5 127.5    8.27    18.0    18.0 5925
 154    926 B   2 H  1 130.5 130.5    8.31    18.0    18.0 5925
 154    926 B   2 H  1 133.7 133.7    8.34    17.0    17.0 5925
 154    926 B   2 H  1 137.0 137.0    8.37    16.0    16.0 5925
 154    926 B   2 H  1 139.7 139.7    8.40    19.0    19.0 5925
 154    926 B   2 H  1 142.6 142.6    8.43    22.0    22.0 5925
 154    926 B   2 H  1 145.5 145.5    8.45    21.0    21.0 5925
 154    926 B   2 H  1 148.6 148.6    8.49    10.0    10.0 5925
 154    926 B   2 H  2   1.6   1.6    8.52    19.0    19.0 5926
 154    926 B   2 H  2   4.5   4.5    8.55    21.0    21.0 5926
 154    926 B   2 H  2   7.5   7.5    8.57    19.0    19.0 5926
 154    926 B   2 H  2  10.7  10.7    8.61    19.0    19.0 5926
 154    926 B   2 H  2  13.5  13.5    8.64    16.0    16.0 5926
 154    926 B   2 H  2  16.5  16.5    8.66    15.0    15.0 5926
 154    926 B   2 H  2  19.5  19.5    8.69    17.0    17.0 5926
 154    926 B   2 H  2  22.6  22.6    8.73    16.0    16.0 5926
 154    926 B   2 H  2  25.5  25.5    8.76    17.0    17.0 5926
 154    926 B   2 H  2  28.5  28.5    8.78    18.0    18.0 5926
 154    926 B   2 H  2  31.5  31.5    8.81    17.0    17.0 5926
 154    926 B   2 H  2  34.5  34.5    8.85    17.0    17.0 5926
 154    926 B   2 H  2  37.5  37.5    8.88    17.0    17.0 5926
 154    926 B   2 H  2  40.5  40.5    8.90    18.0    18.0 5926
 154    926 B   2 H  2  43.6  43.6    8.94    16.0    16.0 5926
 154    926 B   2 H  2  46.5  46.5    8.97    17.0    17.0 5926
 154    926 B   2 H  2  49.6  49.6    9.00    17.0    17.0 5926
 154    926 B   2 H  2  52.5  52.5    9.02    18.0    18.0 5926
 154    926 B   2 H  2  55.5  55.5    9.06    18.0    18.0 5926
 154    926 B   2 H  2  58.7  58.7    9.09    20.0    20.0 5926
 154    926 B   2 H  2  61.5  61.5    9.11    18.0    18.0 5926
 154    926 B   2 H  2  64.5  64.5    9.15    20.0    20.0 5926
 154    926 B   2 H  2  67.5  67.5    9.18    18.0    18.0 5926
 154    926 B   2 H  2  70.5  70.5    9.20    20.0    20.0 5926
 154    926 B   2 H  2  73.5  73.5    9.23    20.0    20.0 5926
 154    926 B   2 H  2  76.5  76.5    9.27    19.0    19.0 5926
 154    926 B   2 H  2  79.6  79.6    9.30    21.0    21.0 5926
 154    926 B   2 H  2  82.7  82.7    9.33    19.0    19.0 5926
 154    926 B   2 H  2  85.6  85.6    9.36    22.0    22.0 5926
 154    926 B   2 H  2  88.5  88.5    9.39    22.0    22.0 5926
 154    926 B   2 H  2  91.5  91.5    9.41    21.0    21.0 5926
 154    926 B   2 H  2  94.7  94.7    9.45    26.0    26.0 5926
 154    926 B   2 H  2  97.5  97.5    9.48    25.0    25.0 5926
