 154    926 A   2 H  2  89.6  89.6    6.40    18.0    18.0 5652
 154    926 A   2 H  2  94.5  94.5    6.45    17.0    17.0 5652
 154    926 A   2 H  2  99.5  99.5    6.49    20.0    20.0 5652
 154    926 A   2 H  2 104.5 104.5    6.55    21.0    21.0 5652
 154    926 A   2 H  2 109.5 109.5    6.60    24.0    24.0 5652
 154    926 A   2 H  2 114.6 114.6    6.65    24.0    24.0 5652
 154    926 A   2 H  2 119.5 119.5    6.70    22.0    22.0 5652
 154    926 A   2 H  2 124.6 124.6    6.75    26.0    26.0 5652
 154    926 A   2 H  2 129.5 129.5    6.80    25.0    25.0 5652
 154    926 A   2 H  2 134.5 134.5    6.85    24.0    24.0 5652
 154    926 A   2 H  2 139.5 139.5    6.89    27.0    27.0 5652
 154    926 A   2 H  2 144.6 144.6    6.95    20.0    20.0 5652
 154    926 A   2 H  3   4.5   4.5    7.05    10.0    10.0 5653
 154    926 A   2 H  3   9.5   9.5    7.09    12.0    12.0 5653
 154    926 A   2 H  3  14.6  14.6    7.15    10.0    10.0 5653
 154    926 A   2 H  3  19.5  19.5    7.20    13.0    13.0 5653
 154    926 A   2 H  3  24.6  24.6    7.25    17.0    17.0 5653
 154    926 A   2 H  3  29.5  29.5    7.30    19.0    19.0 5653
 154    926 A   2 H  3  34.5  34.5    7.34    20.0    20.0 5653
 154    926 A   2 H  3  39.5  39.5    7.39    20.0    20.0 5653
 154    926 A   2 H  3  44.5  44.5    7.45    24.0    24.0 5653
 154    926 A   2 H  3  49.5  49.5    7.49    25.0    25.0 5653
 154    926 A   2 H  3  54.5  54.5    7.55    24.0    24.0 5653
 154    926 A   2 H  3  59.5  59.5    7.60    21.0    21.0 5653
 154    926 A   2 H  3  64.7  64.7    7.65    17.0    17.0 5653
 154    926 A   2 H  3  69.5  69.5    7.70    18.0    18.0 5653
 154    926 A   2 H  3  74.5  74.5    7.74    18.0    18.0 5653
 154    926 A   2 H  3  79.5  79.5    7.80    19.0    19.0 5653
 154    926 A   2 H  3  84.5  84.5    7.85    19.0    19.0 5653
 154    926 A   2 H  3  89.5  89.5    7.89    18.0    18.0 5653
 154    926 A   2 H  3  94.6  94.6    7.95    20.0    20.0 5653
 154    926 A   2 H  3  99.6  99.6    8.00    20.0    20.0 5653
 154    926 A   2 H  3 104.5 104.5    8.05    19.0    19.0 5653
 154    926 A   2 H  3 109.5 109.5    8.10    22.0    22.0 5653
 154    926 A   2 H  3 114.5 114.5    8.15    22.0    22.0 5653
 154    926 A   2 H  3 119.5 119.5    8.19    22.0    22.0 5653
 154    926 A   2 H  3 124.6 124.6    8.25    24.0    24.0 5653
 154    926 A   2 H  3 129.5 129.5    8.30    22.0    22.0 5653
 154    926 A   2 H  3 134.5 134.5    8.35    24.0    24.0 5653
 154    926 A   2 H  3 139.7 139.7    8.40    23.0    23.0 5653
 154    926 A   2 H  4   4.5   4.5    8.55    21.0    21.0 5654
 154    926 A   2 H  4   9.6   9.6    8.60    26.0    26.0 5654
 154    926 A   2 H  4  14.5  14.5    8.65    27.0    27.0 5654
 154    926 A   2 H  4  19.5  19.5    8.69    21.0    21.0 5654
 154    926 A   2 H  4  24.7  24.7    8.75    18.0    18.0 5654
 154    926 A   2 H  4  29.5  29.5    8.80    19.0    19.0 5654
 154    926 A   2 H  4  34.6  34.6    8.85    16.0    16.0 5654
 154    926 A   2 H  4  39.6  39.6    8.90    15.0    15.0 5654
 154    926 A   2 H  4  44.5  44.5    8.94    17.0    17.0 5654
 154    926 A   2 H  4  49.5  49.5    8.99    19.0    19.0 5654
 154    926 A   2 H  4  54.5  54.5    9.05    20.0    20.0 5654
 154    926 A   2 H  4  59.5  59.5    9.10    18.0    18.0 5654
 154    926 A   2 H  4  64.7  64.7    9.15    19.0    19.0 5654
 154    926 A   2 H  4  69.5  69.5    9.19    23.0    23.0 5654
 154    926 A   2 H  4  74.5  74.5    9.24    21.0    21.0 5654
 154    926 A   2 H  4  79.5  79.5    9.30    20.0    20.0 5654
 154    926 A   2 H  4  84.7  84.7    9.35    21.0    21.0 5654
 154    926 A   2 H  4  89.5  89.5    9.40    24.0    24.0 5654
 154    926 A   2 H  4  94.6  94.6    9.45    27.0    27.0 5654
 154    926 A   2 H  4  99.6  99.6    9.50    22.0    22.0 5654
 154    926 A   2 H  4 104.5 104.5    9.55    22.0    22.0 5654
 154    926 A   2 H  4 109.5 109.5    9.60    24.0    24.0 5654
 154    926 A   2 H  4 114.6 114.6    9.65    25.0    25.0 5654
 154    926 A   2 H  4 119.5 119.5    9.69    25.0    25.0 5654
 154    926 A   2 H  4 124.5 124.5    9.74    23.0    23.0 5654
 154    926 A   2 H  4 129.7 129.7    9.80    20.0    20.0 5654
 154    926 A   2 H  4 134.5 134.5    9.85    16.0    16.0 5654
 154    926 A   2 H  4 139.6 139.6    9.90    17.0    17.0 5654
 154    926 A   2 H  4 144.5 144.5    9.94    16.0    16.0 5654
 154    926 A   2 H  5   4.5   4.5   10.05    18.0    18.0 5655
 154    926 A   2 H  5   9.6   9.6   10.10    21.0    21.0 5655
 154    926 A   2 H  5  14.5  14.5   10.15    22.0    22.0 5655
 154    926 A   2 H  5  19.6  19.6   10.20    23.0    23.0 5655
 154    926 A   2 H  5  24.6  24.6   10.25    17.0    17.0 5655
 154    926 A   2 H  5  29.5  29.5   10.30    15.0    15.0 5655
 154    926 A   2 H  5  34.6  34.6   10.35    12.0    12.0 5655
 154    926 A   2 H  5  39.7  39.7   10.40    12.0    12.0 5655
 154    926 A   2 H  5  44.5  44.5   10.44    13.0    13.0 5655
 154    926 A   2 H  5  49.5  49.5   10.49    11.0    11.0 5655
 154    926 A   2 H  5  54.5  54.5   10.55    11.0    11.0 5655
 154    926 A   2 H  5  59.5  59.5   10.60    10.0    10.0 5655
 154    926 A   2 H  5  64.5  64.5   10.65    15.0    15.0 5655
 154    926 A   2 H  5  69.5  69.5   10.69    17.0    17.0 5655
 154    926 A   2 H  5  74.5  74.5   10.74    20.0    20.0 5655
 154    926 A   2 H  5  79.5  79.5   10.80    24.0    24.0 5655
